Depth,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,BS,FORCE_2020_LITHOFACIES_LITHOLOGY
1516.921901,HORDALAND GP.,Grid Fm.,13.77908802,1.003806233,1.14160955,2.136161804,57.28260422,12.25000095,65000
1517.225901,HORDALAND GP.,Grid Fm.,13.60059547,1.010541916,1.105735779,2.128924131,57.12712479,12.25000095,65000
1517.529901,HORDALAND GP.,Grid Fm.,13.51350975,1.047174811,1.106649876,2.12603569,57.95744324,12.25000095,65000
1517.833901,HORDALAND GP.,Grid Fm.,13.47502518,1.090796351,1.148771167,2.137362003,60.77776718,12.25000095,65000
1518.137901,HORDALAND GP.,Grid Fm.,13.44124222,1.168651581,1.238230705,2.147574186,61.71619034,12.25000095,65000
1518.441901,HORDALAND GP.,Grid Fm.,13.43700028,1.27877903,1.36317718,2.165394068,58.98333359,12.25000095,65000
1518.745901,HORDALAND GP.,Grid Fm.,13.43700028,1.345124126,1.478712797,2.204111815,57.97738266,12.25000095,65000
1519.049901,HORDALAND GP.,Grid Fm.,13.43700028,1.291837812,1.51426208,2.222766638,54.51990509,12.25000095,65000
1519.353901,HORDALAND GP.,Grid Fm.,13.43700028,1.168816209,1.448567629,2.196360588,51.08558273,12.25000095,65000
1519.657901,HORDALAND GP.,Grid Fm.,13.43847275,1.072731972,1.335237145,2.160674572,51.94222641,12.25000095,65000
1519.961901,HORDALAND GP.,Grid Fm.,13.45287132,1.056025744,1.224822044,2.13523531,54.52239227,12.25000095,65000
1520.265901,HORDALAND GP.,Grid Fm.,13.47820854,1.077517629,1.143827081,2.136039734,55.31898499,12.25000095,65000
1520.569901,HORDALAND GP.,Grid Fm.,13.43925285,1.051310182,1.099157691,2.150611639,59.09061813,12.25000095,65000
1520.873901,HORDALAND GP.,Grid Fm.,13.38784504,1.031077147,1.10377264,2.143922091,60.94602203,12.25000095,65000
1521.177901,HORDALAND GP.,Grid Fm.,13.37414837,1.085567713,1.167829752,2.133781195,61.15369797,12.25000095,65000
1521.481901,HORDALAND GP.,Grid Fm.,13.39012337,1.217591524,1.278057456,2.15088129,61.28250122,12.25000095,65000
1521.785901,HORDALAND GP.,Grid Fm.,13.34636116,1.3093431,1.375347376,2.193768024,57.80290604,12.25000095,65000
1522.089901,HORDALAND GP.,Grid Fm.,13.28002453,1.244808078,1.427303076,2.211944103,53.22187805,12.25000095,65000
1522.393901,HORDALAND GP.,Grid Fm.,13.29023171,1.153639913,1.435916066,2.171269894,50.62214279,12.25000095,65000
1522.697901,HORDALAND GP.,Grid Fm.,13.31636047,1.082940102,1.357424855,2.135387421,52.44341278,12.25000095,65000
1523.001901,HORDALAND GP.,Grid Fm.,13.32742119,1.021631241,1.225061178,2.119186401,56.5020752,12.25000095,65000
1523.305901,HORDALAND GP.,Grid Fm.,13.39719868,0.990617156,1.129810691,2.116454363,58.36491776,12.25000095,65000
1523.609901,HORDALAND GP.,Grid Fm.,13.58899403,0.991680086,1.10300386,2.116842747,58.84082031,12.25000095,65000
1523.913901,HORDALAND GP.,Grid Fm.,13.69945812,1.0041219,1.107756257,2.10615468,59.72641373,12.25000095,65000
1524.217901,HORDALAND GP.,Grid Fm.,13.71136761,1.030118108,1.136574149,2.09722662,59.1611824,12.25000095,65000
1524.521901,HORDALAND GP.,Grid Fm.,13.71609592,1.091592789,1.179551125,2.108551264,59.46245575,12.25000095,65000
1524.825901,HORDALAND GP.,Grid Fm.,13.55634403,1.127160549,1.221968532,2.125981331,59.54792404,12.25000095,65000
1525.129901,HORDALAND GP.,Grid Fm.,13.47068501,1.110983253,1.262831926,2.133900642,57.99638748,12.25000095,65000
1525.433901,HORDALAND GP.,Grid Fm.,13.45197678,1.095415235,1.299135327,2.130102873,58.23424912,12.25000095,65000
1525.737901,HORDALAND GP.,Grid Fm.,13.45290566,1.082487941,1.309613586,2.121466875,60.44071579,12.25000095,65000
1526.041901,HORDALAND GP.,Grid Fm.,13.43873406,1.052066445,1.277093887,2.120900393,61.39243317,12.25000095,65000
1526.345901,HORDALAND GP.,Grid Fm.,13.43874741,1.017586947,1.209228754,2.110678911,60.35970688,12.25000095,65000
1526.649901,HORDALAND GP.,Grid Fm.,13.46091461,1.005531669,1.162575603,2.083300114,58.87414169,12.25000095,65000
1526.953901,HORDALAND GP.,Grid Fm.,13.50960636,1.015893102,1.1549685,2.072792292,59.70788956,12.25000095,65000
1527.257901,HORDALAND GP.,Grid Fm.,13.56433964,1.057645202,1.153023124,2.089869261,61.19721985,12.25000095,65000
1527.561901,HORDALAND GP.,Grid Fm.,13.57190514,1.063929677,1.160207868,2.119368792,60.1597786,12.25000095,65000
1527.865901,HORDALAND GP.,Grid Fm.,13.48570728,1.070938587,1.198871136,2.128024578,61.41687775,12.25000095,65000
1528.169901,HORDALAND GP.,Grid Fm.,13.47764015,1.112973094,1.254119754,2.135918379,60.6424675,12.25000095,65000
1528.473901,HORDALAND GP.,Grid Fm.,13.45864391,1.120855451,1.262712479,2.155696154,57.96478653,12.25000095,65000
1528.777901,HORDALAND GP.,Grid Fm.,13.46167469,1.08264184,1.238134503,2.148958683,61.37062073,12.25000095,65000
1529.081901,HORDALAND GP.,Grid Fm.,13.42586803,1.049214959,1.210610032,2.126766682,64.29544067,12.25000095,65000
1529.385901,HORDALAND GP.,Grid Fm.,13.35104275,1.040876985,1.177568555,2.116248608,62.76355362,12.25000095,65000
1529.689901,HORDALAND GP.,Grid Fm.,13.31840134,1.055915833,1.161797285,2.130775452,62.1201973,12.25000095,65000
1529.993901,HORDALAND GP.,Grid Fm.,13.31207371,1.10082686,1.220847845,2.163278103,63.92575455,12.25000095,65000
1530.297901,HORDALAND GP.,Grid Fm.,13.25174713,1.218993425,1.352118373,2.211678267,63.47885895,12.25000095,65000
1530.601901,HORDALAND GP.,Grid Fm.,13.17959881,1.318192244,1.44914937,2.266746998,56.67689514,12.25000095,65000
1530.905901,HORDALAND GP.,Grid Fm.,13.1896162,1.22931385,1.46898973,2.249289036,46.95783997,12.25000095,65000
1531.209901,HORDALAND GP.,Grid Fm.,13.29840183,1.125702143,1.440697551,2.17634058,47.38629532,12.25000095,65000
1531.513901,HORDALAND GP.,Grid Fm.,13.3599577,1.077528954,1.330067396,2.129505634,55.90485001,12.25000095,65000
1531.817901,HORDALAND GP.,Grid Fm.,13.29936791,1.05244875,1.188572764,2.117558241,59.35179138,12.25000095,65000
1532.121901,HORDALAND GP.,Grid Fm.,13.33063889,1.05159986,1.121876478,2.12598753,59.8755188,12.25000095,65000
1532.425901,HORDALAND GP.,Grid Fm.,13.35726547,1.051574111,1.117354155,2.144803286,62.26301193,12.25000095,65000
1532.729901,HORDALAND GP.,Grid Fm.,13.33006477,1.040377379,1.127295494,2.151078701,62.019104,12.25000095,65000
1533.033901,HORDALAND GP.,Grid Fm.,13.35237598,1.053357363,1.146994591,2.141657114,61.39057541,12.25000095,65000
1533.337901,HORDALAND GP.,Grid Fm.,13.41951466,1.106439591,1.190436006,2.144148111,63.22231674,12.25000095,65000
1533.641901,HORDALAND GP.,Grid Fm.,13.35449505,1.186160564,1.275557756,2.155540228,63.10573578,12.25000095,65000
1533.945901,HORDALAND GP.,Grid Fm.,13.23505306,1.262761712,1.377362847,2.159948587,60.20137787,12.25000095,65000
1534.249901,HORDALAND GP.,Grid Fm.,13.13107395,1.275926948,1.448290229,2.162108898,57.77208328,12.25000095,65000
1534.553901,HORDALAND GP.,Grid Fm.,13.1070261,1.194862247,1.45537281,2.163928747,58.66070557,12.25000095,65000
1534.857901,HORDALAND GP.,Grid Fm.,13.16135979,1.119277835,1.382702351,2.148184538,61.90660477,12.25000095,65000
1535.161901,HORDALAND GP.,Grid Fm.,13.12399769,1.067516804,1.258582234,2.127407074,63.72421265,12.25000095,65000
1535.465901,HORDALAND GP.,Grid Fm.,13.11720181,1.016017079,1.159408689,2.11359334,63.37034607,12.25000095,65000
1535.769901,HORDALAND GP.,Grid Fm.,13.20939064,1.024103522,1.119766355,2.10361743,61.26932526,12.25000095,65000
1536.073901,HORDALAND GP.,Grid Fm.,13.15335465,1.052913904,1.113123298,2.117102385,58.06047821,12.25000095,65000
1536.377901,HORDALAND GP.,Grid Fm.,13.06613636,1.047231078,1.125497222,2.136628151,57.89538193,12.25000095,65000
1536.681901,HORDALAND GP.,Grid Fm.,13.07306099,1.056625128,1.168890595,2.141454458,58.65055466,12.25000095,65000
1536.985901,HORDALAND GP.,Grid Fm.,13.13003445,1.077320695,1.212069631,2.146687269,59.56742859,12.25000095,65000
1537.289901,HORDALAND GP.,Grid Fm.,13.13828278,1.082051635,1.228339672,2.15267396,60.86473084,12.25000095,65000
1537.593901,HORDALAND GP.,Grid Fm.,13.0818243,1.096503973,1.246593118,2.152042151,59.67694855,12.25000095,65000
1537.897901,HORDALAND GP.,Grid Fm.,12.99442959,1.143856287,1.270250082,2.172460318,58.41968155,12.25000095,65000
1538.201901,HORDALAND GP.,Grid Fm.,13.01656628,1.101592302,1.231971145,2.211554289,56.87091827,12.25000095,65000
1538.505901,HORDALAND GP.,Grid Fm.,13.17417431,0.987630904,1.150649786,2.181345224,53.57459259,12.25000095,65000
1538.809901,HORDALAND GP.,Grid Fm.,13.39585877,0.91954416,1.080618382,2.117057562,52.82898331,12.25000095,65000
1539.113901,HORDALAND GP.,Grid Fm.,13.46156311,0.907065213,1.024505019,2.088026762,56.28325653,12.25000095,65000
1539.417901,HORDALAND GP.,Grid Fm.,13.52001572,0.946419776,1.011038065,2.084401369,57.82362366,12.25000095,65000
1539.721901,HORDALAND GP.,Grid Fm.,13.51905823,1.020368338,1.052147746,2.098296881,56.96700668,12.25000095,65000
1540.025901,HORDALAND GP.,Grid Fm.,13.51810074,1.071220398,1.132828593,2.121076345,57.76024246,12.25000095,65000
1540.329901,HORDALAND GP.,Grid Fm.,13.06859779,1.071923137,1.211921215,2.139997721,55.63360977,12.25000095,65000
1540.633901,HORDALAND GP.,Grid Fm.,12.97228336,1.050484061,1.252283454,2.139335871,54.46435165,12.25000095,65000
1540.937901,HORDALAND GP.,Grid Fm.,13.10004044,1.041667104,1.242525697,2.132091999,56.70513535,12.25000095,65000
1541.241901,HORDALAND GP.,Grid Fm.,13.34013367,1.039782763,1.210412145,2.12885046,57.70284271,12.25000095,65000
1541.545901,HORDALAND GP.,Grid Fm.,13.44277096,1.028767228,1.171889782,2.127502918,57.70735931,12.25000095,65000
1541.849901,HORDALAND GP.,Grid Fm.,13.29656506,1.014659166,1.149283052,2.122568607,56.19933319,12.25000095,65000
1542.153901,HORDALAND GP.,Grid Fm.,13.13705635,1.013520718,1.1468395,2.116100311,56.32378388,12.25000095,65000
1542.457901,HORDALAND GP.,Grid Fm.,13.14433003,1.023909211,1.143839598,2.119781971,60.35180283,12.25000095,65000
1542.761901,HORDALAND GP.,Grid Fm.,13.10751343,1.025332928,1.137089849,2.125492096,63.49745941,12.25000095,65000
1543.065901,HORDALAND GP.,Grid Fm.,13.10788441,1.039194584,1.139720202,2.123818874,61.84477615,12.25000095,65000
1543.369901,HORDALAND GP.,Grid Fm.,13.17009068,1.050481796,1.151882529,2.128123045,60.0636673,12.25000095,65000
1543.673901,HORDALAND GP.,Grid Fm.,13.19203854,1.074483514,1.187999845,2.134309292,59.6051445,12.25000095,65000
1543.977901,HORDALAND GP.,Grid Fm.,13.09700108,1.11716485,1.235857129,2.154070854,58.8015976,12.25000095,65000
1544.281901,HORDALAND GP.,Grid Fm.,12.94608879,1.125236273,1.238574743,2.220442295,57.36472321,12.25000095,65000
1544.585901,HORDALAND GP.,Grid Fm.,12.91970158,1.041686177,1.203614473,2.245021105,56.61289597,12.25000095,65000
1544.889901,HORDALAND GP.,Grid Fm.,13.06004238,0.991891563,1.175099015,2.140329123,58.7524147,12.25000095,65000
1545.193901,HORDALAND GP.,Grid Fm.,13.23488236,1.01334393,1.139217496,2.089131832,59.2180748,12.25000095,65000
1545.497901,HORDALAND GP.,Grid Fm.,13.23658276,1.015969157,1.088013291,2.108093023,57.16486359,12.25000095,65000
1545.801901,HORDALAND GP.,Grid Fm.,13.17425346,1.002973914,1.069877863,2.122430801,57.99972153,12.25000095,65000
1546.105901,HORDALAND GP.,Grid Fm.,13.36286449,1.020736456,1.103852987,2.126458645,58.79761887,12.25000095,65000
1546.409901,HORDALAND GP.,Grid Fm.,13.48688412,1.065455556,1.164646506,2.140868902,59.66061401,12.25000095,65000
1546.713901,HORDALAND GP.,Grid Fm.,13.15272045,1.112053514,1.216690302,2.163217306,61.02429962,12.25000095,65000
1547.017901,HORDALAND GP.,Grid Fm.,12.96648407,1.132194758,1.250928998,2.191135645,60.30541229,12.25000095,65000
1547.321901,HORDALAND GP.,Grid Fm.,12.97466373,1.110657692,1.275887013,2.197174788,57.81912994,12.25000095,65000
1547.625901,HORDALAND GP.,Grid Fm.,13.0296526,1.106386423,1.289082527,2.147889614,55.67919159,12.25000095,65000
1547.929901,HORDALAND GP.,Grid Fm.,13.08822823,1.093919516,1.262892485,2.109378815,55.93913651,12.25000095,65000
1548.233901,HORDALAND GP.,Grid Fm.,13.29161167,1.049220085,1.201449871,2.104878187,56.43512726,12.25000095,65000
1548.537901,HORDALAND GP.,Grid Fm.,13.44451714,1.004799366,1.152677655,2.107658148,57.95477676,12.25000095,65000
1548.841901,HORDALAND GP.,Grid Fm.,13.45097542,0.98581326,1.125284433,2.103227854,59.67951584,12.25000095,65000
1549.145901,HORDALAND GP.,Grid Fm.,13.41436386,0.98735702,1.102575421,2.10000062,60.72395325,12.25000095,65000
1549.449901,HORDALAND GP.,Grid Fm.,13.33600426,0.997704208,1.090584755,2.105052233,62.6636734,12.25000095,65000
1549.753901,HORDALAND GP.,Grid Fm.,13.23807144,1.033228874,1.116939664,2.100558996,62.61746597,12.25000095,65000
1550.057901,HORDALAND GP.,Grid Fm.,13.13682365,1.080556035,1.163354635,2.093344212,61.99041748,12.25000095,65000
1550.361901,HORDALAND GP.,Grid Fm.,13.04899979,1.107499838,1.199816346,2.103722572,63.61832809,12.25000095,65000
1550.665901,HORDALAND GP.,Grid Fm.,13.04021454,1.125439644,1.23645401,2.120816946,63.96215057,12.25000095,65000
1550.969901,HORDALAND GP.,Grid Fm.,13.07398129,1.167773843,1.283159256,2.124853373,61.45285416,12.25000095,65000
1551.273901,HORDALAND GP.,Grid Fm.,13.09339237,1.203552485,1.319572926,2.126012087,60.01745987,12.25000095,65000
1551.577901,HORDALAND GP.,Grid Fm.,13.09161282,1.187421322,1.328024387,2.132737398,61.01428604,12.25000095,65000
1551.881901,HORDALAND GP.,Grid Fm.,13.08173847,1.155029774,1.314758658,2.134668827,60.56521225,12.25000095,65000
1552.185901,HORDALAND GP.,Grid Fm.,13.09279823,1.109344482,1.287972689,2.129852533,60.6631279,12.25000095,65000
1552.489901,HORDALAND GP.,Grid Fm.,13.12016201,1.07871151,1.258007407,2.119576216,61.54525375,12.25000095,65000
1552.793901,HORDALAND GP.,Grid Fm.,13.161726,1.061377168,1.217377186,2.11465168,62.4637413,12.25000095,65000
1553.097901,HORDALAND GP.,Grid Fm.,13.15568829,1.033938289,1.167755842,2.106251001,62.75017929,12.25000095,65000
1553.401901,HORDALAND GP.,Grid Fm.,13.04926682,1.004864812,1.127402782,2.09777832,61.1799202,12.25000095,65000
1553.705901,HORDALAND GP.,Grid Fm.,12.97084141,0.98968488,1.09950304,2.092038155,59.01399994,12.25000095,65000
1554.009901,HORDALAND GP.,Grid Fm.,12.99482918,0.993220031,1.078244925,2.087272883,59.00956345,12.25000095,65000
1554.313901,HORDALAND GP.,Grid Fm.,13.01837444,0.999541998,1.065297842,2.092125416,59.39219284,12.25000095,65000
1554.617901,HORDALAND GP.,Grid Fm.,13.00386238,1.020501494,1.080244303,2.1017735,60.49284363,12.25000095,65000
1554.921901,HORDALAND GP.,Grid Fm.,12.92784977,1.076876998,1.146128416,2.110991716,60.55398941,12.25000095,65000
1555.225901,HORDALAND GP.,Grid Fm.,12.88891792,1.155685186,1.235262036,2.119024038,60.01657867,12.25000095,65000
1555.529901,HORDALAND GP.,Grid Fm.,12.88700104,1.170258403,1.287204385,2.135730267,58.96047211,12.25000095,65000
1555.833901,HORDALAND GP.,Grid Fm.,12.88932991,1.098786593,1.303419471,2.14551425,58.38135529,12.25000095,65000
1556.137901,HORDALAND GP.,Grid Fm.,12.9325552,1.031146407,1.281000018,2.126854181,56.53633118,12.25000095,65000
1556.441901,HORDALAND GP.,Grid Fm.,13.04916287,0.996528447,1.210584879,2.110024929,55.70961762,12.25000095,65000
1556.745901,HORDALAND GP.,Grid Fm.,13.10049439,0.963449776,1.11834538,2.114903212,57.26032257,12.25000095,65000
1557.049901,HORDALAND GP.,Grid Fm.,13.08649254,0.940128803,1.050869465,2.11697793,58.22395325,12.25000095,65000
1557.353901,HORDALAND GP.,Grid Fm.,13.10959911,0.925682962,1.021215677,2.109390497,59.576828,12.25000095,65000
1557.657901,HORDALAND GP.,Grid Fm.,13.16891098,0.934815943,1.020454168,2.091062069,59.91667938,12.25000095,65000
1557.961901,HORDALAND GP.,Grid Fm.,13.16110897,0.975363374,1.036180258,2.074314356,59.44840622,12.25000095,65000
1558.265901,HORDALAND GP.,Grid Fm.,13.12410355,1.019166827,1.07250762,2.078362227,59.56285858,12.25000095,65000
1558.569901,HORDALAND GP.,Grid Fm.,13.02713108,1.061987162,1.125080705,2.104193449,62.2369194,12.25000095,65000
1558.873901,HORDALAND GP.,Grid Fm.,12.98349762,1.101139545,1.177474499,2.129011393,64.08408356,12.25000095,65000
1559.177901,HORDALAND GP.,Grid Fm.,12.97807884,1.133602023,1.223748684,2.135374785,62.45201492,12.25000095,65000
1559.481901,HORDALAND GP.,Grid Fm.,12.97800064,1.15006125,1.260448813,2.13019371,61.64361191,12.25000095,65000
1559.785901,HORDALAND GP.,Grid Fm.,12.97754192,1.15402925,1.274417281,2.119121552,63.01334763,12.25000095,65000
1560.089901,HORDALAND GP.,Grid Fm.,12.9631052,1.147747159,1.26896441,2.109921455,62.03982163,12.25000095,65000
1560.393901,HORDALAND GP.,Grid Fm.,12.95338154,1.121866584,1.25204885,2.109372139,60.66953659,12.25000095,65000
1560.697901,HORDALAND GP.,Grid Fm.,13.00092793,1.118410468,1.235653997,2.112759829,60.29759979,12.25000095,65000
1561.001901,HORDALAND GP.,Grid Fm.,13.02866077,1.123363972,1.22519505,2.121062756,61.66278458,12.25000095,65000
1561.305901,HORDALAND GP.,Grid Fm.,12.99347401,1.125750184,1.217741251,2.128391504,62.50033188,12.25000095,65000
1561.609901,HORDALAND GP.,Grid Fm.,12.93535137,1.118084431,1.219336391,2.135638714,62.13292313,12.25000095,65000
1561.913901,HORDALAND GP.,Grid Fm.,12.9145031,1.103295445,1.238756061,2.139868736,62.78656387,12.25000095,65000
1562.217901,HORDALAND GP.,Grid Fm.,12.94985962,1.101470709,1.242033362,2.138256311,61.09887695,12.25000095,65000
1562.521901,HORDALAND GP.,Grid Fm.,12.97971439,1.047384977,1.201985002,2.125415325,60.3657608,12.25000095,65000
1562.825901,HORDALAND GP.,Grid Fm.,13.01294708,0.979003191,1.160650611,2.066716909,61.25554276,12.25000095,65000
1563.129901,HORDALAND GP.,Grid Fm.,13.05526066,1.000777483,1.147196174,2.008633614,59.25852203,12.25000095,65000
1563.433901,HORDALAND GP.,Grid Fm.,13.08137608,1.032897353,1.128721595,2.02780056,58.15132523,12.25000095,65000
1563.737901,HORDALAND GP.,Grid Fm.,13.11744499,1.031522036,1.112334848,2.067284823,60.56499481,12.25000095,65000
1564.041901,HORDALAND GP.,Grid Fm.,13.09651947,1.066335321,1.129714251,2.083130121,59.70095825,12.25000095,65000
1564.345901,HORDALAND GP.,Grid Fm.,13.01329994,1.079103351,1.153275609,2.107806444,57.17950058,12.25000095,65000
1564.649901,HORDALAND GP.,Grid Fm.,12.97958279,1.045103669,1.163388133,2.125531197,57.87310791,12.25000095,65000
1564.953901,HORDALAND GP.,Grid Fm.,12.97815514,1.038357496,1.172705889,2.121676922,58.92092514,12.25000095,65000
1565.257901,HORDALAND GP.,Grid Fm.,12.98274326,1.048082352,1.156556964,2.110678911,59.34571457,12.25000095,65000
1565.561901,HORDALAND GP.,Grid Fm.,13.01642895,1.026288152,1.122848749,2.110794544,58.75308991,12.25000095,65000
1565.865901,HORDALAND GP.,Grid Fm.,13.07009983,1.031959653,1.137596369,2.106837988,57.58070755,12.25000095,65000
1566.169901,HORDALAND GP.,Grid Fm.,13.06845093,1.123752475,1.210108757,2.093255281,59.69456482,12.25000095,65000
1566.473901,HORDALAND GP.,Grid Fm.,13.04448128,1.200493217,1.275802612,2.106345892,61.49872208,12.25000095,65000
1566.777901,HORDALAND GP.,Grid Fm.,13.06048584,1.150639296,1.298186541,2.137636185,58.84091568,12.25000095,65000
1567.081901,HORDALAND GP.,Grid Fm.,13.07665539,1.042124152,1.280112624,2.1452353,55.1380806,12.25000095,65000
1567.385901,HORDALAND GP.,Grid Fm.,13.13379765,0.957890093,1.200725436,2.114595413,52.78797531,12.25000095,65000
1567.689901,HORDALAND GP.,Grid Fm.,13.26071072,0.895612061,1.074703455,2.068012238,52.131073,12.25000095,65000
1567.993901,HORDALAND GP.,Grid Fm.,13.35387516,0.860147595,0.968478024,2.035263777,54.16844559,12.25000095,65000
1568.297901,HORDALAND GP.,Grid Fm.,13.37960434,0.867185712,0.937078774,2.021997452,56.85645676,12.25000095,65000
1568.601901,HORDALAND GP.,Grid Fm.,13.38691044,0.927005768,0.977072656,2.035850048,56.14148331,12.25000095,65000
1568.905901,HORDALAND GP.,Grid Fm.,13.26797581,0.978807509,1.017536521,2.087812185,54.90912247,12.25000095,65000
1569.209901,HORDALAND GP.,Grid Fm.,13.18757629,0.951440692,1.045476198,2.1228683,55.65221405,12.25000095,65000
1569.513901,HORDALAND GP.,Grid Fm.,13.23722458,0.928713024,1.075136423,2.099895001,54.10572434,12.25000095,65000
1569.817901,HORDALAND GP.,Grid Fm.,13.3100996,0.93544209,1.079475045,2.079512596,53.64729309,12.25000095,65000
1570.121901,HORDALAND GP.,Grid Fm.,13.16849613,0.958690167,1.055608511,2.076005697,57.27244949,12.25000095,65000
1570.425901,HORDALAND GP.,Grid Fm.,13.02762985,1.013636708,1.054720998,2.080717087,59.25880814,12.25000095,65000
1570.729901,HORDALAND GP.,Grid Fm.,13.01297855,1.067588568,1.101539373,2.091556072,60.5721283,12.25000095,65000
1571.033901,HORDALAND GP.,Grid Fm.,13.04820252,1.068013787,1.165383816,2.103583574,63.52445221,12.25000095,65000
1571.337901,HORDALAND GP.,Grid Fm.,13.06300831,1.041520119,1.195877671,2.112528801,63.1064148,12.25000095,65000
1571.641901,HORDALAND GP.,Grid Fm.,13.04420471,1.015221477,1.188511848,2.109565973,60.26191711,12.25000095,65000
1571.945901,HORDALAND GP.,Grid Fm.,12.99303341,1.003308058,1.164170265,2.099161148,58.96665192,12.25000095,65000
1572.249901,HORDALAND GP.,Grid Fm.,12.97585583,0.998924971,1.124475837,2.092699289,59.62363815,12.25000095,65000
1572.553901,HORDALAND GP.,Grid Fm.,13.10529137,0.971046567,1.073254585,2.096547604,59.95265579,12.25000095,65000
1572.857901,HORDALAND GP.,Grid Fm.,13.19126988,0.940164626,1.023671508,2.086144686,57.79206085,12.25000095,65000
1573.161901,HORDALAND GP.,Grid Fm.,13.13173103,0.9242782,0.990291596,2.075416088,57.14862442,12.25000095,65000
1573.465901,HORDALAND GP.,Grid Fm.,13.21033669,0.956712067,0.996676147,2.069238663,57.7677269,12.25000095,65000
1573.769901,HORDALAND GP.,Grid Fm.,13.27748299,1.04863596,1.039211869,2.070397615,58.75584793,12.25000095,65000
1574.073901,HORDALAND GP.,Grid Fm.,13.17163658,1.08055377,1.095851302,2.105646133,59.98428726,12.25000095,65000
1574.377901,HORDALAND GP.,Grid Fm.,13.08684635,1.042579651,1.163699865,2.133256912,59.31381607,12.25000095,65000
1574.681901,HORDALAND GP.,Grid Fm.,13.10429955,1.049381018,1.235770702,2.121804476,56.60049439,12.25000095,65000
1574.985901,HORDALAND GP.,Grid Fm.,13.128232,1.080430269,1.251122236,2.11542511,56.00642395,12.25000095,65000
1575.289901,HORDALAND GP.,Grid Fm.,13.14332199,1.033462286,1.203642249,2.117997646,57.05677795,12.25000095,65000
1575.593901,HORDALAND GP.,Grid Fm.,13.17599106,1.02350688,1.170757413,2.096017122,56.67386246,12.25000095,65000
1575.897901,HORDALAND GP.,Grid Fm.,13.23552704,1.050994158,1.1640625,2.07852912,56.58358383,12.25000095,65000
1576.201901,HORDALAND GP.,Grid Fm.,13.30701923,1.007407188,1.135005236,2.070310116,58.16876221,12.25000095,65000
1576.505901,HORDALAND GP.,Grid Fm.,13.38585758,0.958318591,1.10039711,2.055476904,58.75183106,12.25000095,65000
1576.809901,HORDALAND GP.,Grid Fm.,13.53984547,0.934245765,1.073560119,2.037560463,58.76121903,12.25000095,65000
1577.113901,HORDALAND GP.,Grid Fm.,13.57184029,0.935698986,1.046044588,2.036207438,59.40780258,12.25000095,65000
1577.417901,HORDALAND GP.,Grid Fm.,13.43359947,0.933701038,1.021381378,2.0502882,58.13180924,12.25000095,65000
1577.721901,HORDALAND GP.,Grid Fm.,13.25900936,0.920055986,1.012653232,2.057545424,54.18824005,12.25000095,65000
1578.025901,HORDALAND GP.,Grid Fm.,13.23165035,0.931347966,1.027725697,2.063621044,53.24839783,12.25000095,65000
1578.329901,HORDALAND GP.,Grid Fm.,13.38607884,0.952617288,1.060017109,2.067200184,55.60638046,12.25000095,65000
1578.633901,HORDALAND GP.,Grid Fm.,13.51481152,0.969367147,1.09087038,2.048072815,57.26241684,12.25000095,65000
1578.937901,HORDALAND GP.,Grid Fm.,13.52752304,0.952098429,1.118948221,2.021627426,56.09434891,12.25000095,65000
1579.241901,HORDALAND GP.,Grid Fm.,13.54211521,0.952149868,1.15563035,2.007464886,52.16756821,12.25000095,65000
1579.545901,HORDALAND GP.,Grid Fm.,13.55952168,0.98584038,1.172685981,2.011167288,48.12489319,12.25000095,65000
1579.849901,HORDALAND GP.,Grid Fm.,13.65398216,0.941594005,1.130138159,2.022981644,48.49797821,12.25000095,65000
1580.153901,HORDALAND GP.,Grid Fm.,13.88760948,0.857873917,1.059567452,2.023592234,51.96918869,12.25000095,65000
1580.457901,HORDALAND GP.,Grid Fm.,14.02842617,0.81024009,1.009528995,1.998289108,55.35773087,12.25000095,65000
1580.761901,HORDALAND GP.,Grid Fm.,13.98483658,0.828988731,0.990713716,1.963008285,55.23252106,12.25000095,65000
1581.065901,HORDALAND GP.,Grid Fm.,13.93877411,0.852515519,0.978790581,1.963402629,54.18369293,12.25000095,65000
1581.369901,HORDALAND GP.,Grid Fm.,13.97306919,0.843875706,0.964470327,1.964164853,53.70557022,12.25000095,65000
1581.673901,HORDALAND GP.,Grid Fm.,14.06988144,0.857294023,0.976521909,1.970053554,55.58136749,12.25000095,65000
1581.977901,HORDALAND GP.,Grid Fm.,14.08966732,0.866220355,1.006753087,2.010408402,55.62553787,12.25000095,65000
1582.281901,HORDALAND GP.,Grid Fm.,13.87704945,0.868302286,1.01295197,2.033416748,52.80490494,12.25000095,65000
1582.585901,HORDALAND GP.,Grid Fm.,13.47553635,0.874012113,1.007126212,2.033560038,53.00085449,12.25000095,65000
1582.889901,HORDALAND GP.,Grid Fm.,13.2153492,0.879299045,1.015255809,2.025834322,56.20269013,12.25000095,65000
1583.193901,HORDALAND GP.,Grid Fm.,13.32697964,0.91484493,1.041688204,2.02781868,58.79595947,12.25000095,65000
1583.497901,HORDALAND GP.,Grid Fm.,13.46965885,0.951399028,1.065763116,2.038794756,60.24176025,12.25000095,65000
1583.801901,HORDALAND GP.,Grid Fm.,13.30403996,0.962694347,1.079605103,2.037228823,58.76748657,12.25000095,65000
