Depth,PHIND_real,PHIND_pre
2795.0,22.2,25.260199999999994
2795.0,19.615,19.03565000000001
2795.5,17.95,17.052430000000015
2795.5,23.2,20.757790000000018
2795.5,13.385,13.50618999999999
2795.5,19.01,18.339380000000006
2796.0,22.65,20.522820000000024
2796.0,13.35,13.928719999999988
2796.0,18.66,19.84662000000002
2796.0,13.93,13.858799999999999
2796.5,12.15,13.062950000000003
2796.5,18.85,17.828409999999984
2796.5,17.45,17.23272000000002
2796.5,13.92,13.716950000000006
2797.0,17.95,17.21391000000002
2797.0,18.705,18.09776999999999
2797.0,15.35,15.78794999999999
2797.0,13.98,13.968950000000007
2797.5,19.555,18.51740000000002
2797.5,13.05,14.714709999999982
2797.5,14.22,14.490600000000015
2797.5,20.15,18.49505000000002
2798.0,13.375,13.527599999999998
2798.0,13.25,13.447550000000003
2798.0,20.85,19.164719999999974
2798.0,20.265,21.06096000000002
2798.5,19.1,17.478829999999984
2798.5,16.485,17.31804999999998
2798.5,12.69,13.967740000000026
2798.5,13.05,13.235839999999994
2799.0,16.35,14.005449999999994
2799.0,12.965,13.182089999999992
2799.0,12.475,12.919669999999998
2799.0,12.65,13.795490000000004
2799.5,11.34,12.201059999999995
2799.5,12.25,12.177849999999996
2799.5,14.93,15.371159999999998
2799.5,13.2,13.546690000000018
2800.0,12.33,12.730190000000002
2800.0,13.1,13.4331
2800.0,16.555,16.828040000000005
2800.0,11.9,11.9988
2800.5,11.85,12.953559999999998
2800.5,13.75,13.94039
2800.5,15.96,15.66405000000001
2800.5,13.295,13.623260000000005
2801.0,12.05,12.282239999999987
2801.0,16.445,15.86012
2801.0,17.05,16.54536999999998
2801.0,15.12,14.46484999999998
2801.5,22.6,20.08890999999998
2801.5,15.19,15.395950000000026
2801.5,12.25,12.85083
2801.5,24.17,21.329600000000024
2802.0,15.39,15.597590000000023
2802.0,28.165,23.702809999999985
2802.0,25.0,23.730210000000003
2802.0,14.7,14.429300000000019
2802.5,26.97,21.751090000000005
2802.5,14.885,14.794259999999994
2802.5,18.45,16.873390000000015
2802.5,27.25,29.21994
2803.0,14.8,14.470749999999983
2803.0,20.215,18.180049999999987
2803.0,30.5,32.43626999999999
2803.0,24.1,22.433149999999973
2803.5,23.15,21.782220000000024
2803.5,31.7,32.56808999999997
2803.5,14.46,14.402100000000008
2803.5,16.27,15.74964999999999
2804.0,30.55,33.28036000000004
2804.0,20.4,18.277830000000016
2804.0,14.745,15.309489999999977
2804.0,22.62,20.67239999999996
2804.5,18.55,16.78215999999998
2804.5,33.13,27.498750000000033
2804.5,27.2,30.532069999999987
2804.5,15.135,15.123299999999993
2805.0,36.13,28.533660000000044
2805.0,21.0,24.639269999999996
2805.0,15.48,14.936650000000009
2805.0,16.25,15.495639999999995
2805.5,28.075,26.35309999999998
2805.5,29.3,33.03995000000002
2805.5,14.675,14.970209999999982
2805.5,15.9,15.835940000000011
2806.0,28.075,26.35309999999998
2806.0,13.635,14.391039999999998
2806.0,15.55,15.382299999999985
2806.5,15.055,14.865109999999994
2806.5,15.35,15.124109999999984
2807.0,20.23,20.239150000000016
2807.0,9.105,11.357790000000008
2807.0,19.0,20.298430000000007
2807.5,25.6,29.574889999999968
2807.5,24.015,22.550700000000017
2807.5,5.945,6.606680000000004
2808.0,26.45,24.169729999999994
2808.0,23.58,21.907799999999973
2808.0,25.7,23.453999999999994
2808.0,7.395,8.279259999999994
2808.5,8.825,8.93385000000001
2808.5,11.7,11.100390000000015
2808.5,18.395,17.52924999999998
2808.5,25.05,21.612229999999997
2809.0,8.85,7.753650000000008
2809.0,9.4,9.35554999999999
2809.0,13.815,14.011900000000018
2809.5,7.225,7.497400000000006
2809.5,6.05,5.934030000000002
2809.5,9.44,10.191430000000018
2810.0,5.255,8.481
2810.0,5.565,6.7232900000000075
2810.0,4.55,5.060080000000005
2810.5,4.495,5.521080000000004
2810.5,0.55,3.210600000000004
2810.5,5.3,5.161170000000004
2810.5,5.265,8.390149999999995
2811.0,11.76,13.501489999999999
2811.0,3.55,3.9172900000000044
2811.0,5.8,5.476160000000002
2811.0,4.19,4.9308
2811.5,4.695,5.240229999999996
2811.5,17.665,18.68206999999998
2811.5,5.15,4.877749999999993
2811.5,5.85,5.502050000000006
2812.0,5.175,5.366690000000002
2812.0,20.145,19.74173999999999
2812.0,5.5,5.23144
2812.0,5.75,5.708260000000003
2812.5,18.07,18.187519999999992
2812.5,5.6,5.597860000000006
2812.5,5.6,5.395750000000008
2812.5,6.455,6.4524000000000035
2813.0,5.15,5.2551599999999965
2813.0,7.235,6.799650000000005
2813.0,15.72,14.77225000000001
2813.0,5.25,5.39136
2813.5,15.98,16.4872
2813.5,7.765,6.7008999999999945
2813.5,4.7,4.805299999999995
2813.5,4.75,5.0301100000000005
2814.0,4.5,4.915190000000001
2814.0,7.655,6.44038999999999
2814.0,18.02,18.72539999999999
2814.0,4.6,4.675620000000005
2814.5,4.6,5.062080000000007
2814.5,4.4,4.415609999999996
2814.5,7.95,6.710410000000004
2814.5,12.09,11.786970000000002
2815.0,7.585,5.729349999999994
2815.0,6.705,7.940560000000009
2815.0,4.15,4.564569999999994
2815.0,5.0,5.20046
2815.5,5.4,5.982119999999992
2815.5,4.595,5.684140000000009
2815.5,6.74,5.981150000000005
2815.5,4.4,5.035339999999994
2816.0,5.3,5.164140000000004
2816.0,5.865,5.409050000000004
2816.0,5.15,5.741039999999994
2816.0,4.62,6.3077400000000035
2816.5,5.575,5.338049999999996
2816.5,6.95,6.0131599999999965
2816.5,5.01,5.906359999999996
2816.5,6.1,6.5191400000000055
2817.0,6.55,6.562759999999996
2817.0,6.59,6.026659999999996
2817.0,5.295,5.730039999999999
2817.0,8.1,7.285420000000008
2817.5,8.1,7.572950000000008
2817.5,8.2,7.825180000000005
2817.5,5.32,5.876299999999999
2817.5,6.9,7.398389999999994
2818.0,9.485,9.570800000000002
2818.0,7.35,7.247410000000011
2818.0,5.785,6.1469000000000005
2818.0,5.75,6.183820000000002
2818.5,6.38,6.985149999999997
2818.5,4.85,5.3185400000000085
2818.5,6.15,6.365019999999994
2818.5,10.025,9.554249999999989
2819.0,5.05,5.843700000000002
2819.0,5.4,6.374929999999994
2819.0,7.215,8.050200000000007
2819.0,10.155,9.43332999999999
2819.5,5.8,6.768679999999996
2819.5,8.985,8.876610000000007
2819.5,8.925,8.886789999999992
2819.5,5.45,5.820059999999999
2820.0,5.45,5.9050199999999995
2820.0,6.55,7.449549999999993
2820.0,9.355,8.98033000000001
2820.0,8.955,8.06850000000001
2820.5,5.5,5.4925000000000015
2820.5,9.12,8.024740000000003
2820.5,7.0,7.447289999999999
2820.5,9.75,9.18385
2821.0,5.65,5.942949999999993
2821.0,8.225,8.474570000000007
2821.0,7.05,7.765199999999992
2821.0,9.235,9.329870000000005
2821.5,6.0,6.189150000000003
2821.5,6.95,6.9859000000000036
2821.5,7.61,7.173990000000007
2821.5,7.875,7.580979999999999
2822.0,8.575,9.01848000000001
2822.0,6.35,6.347400000000009
2822.0,5.46,4.904769999999993
2822.0,6.6,6.443050000000005
2822.5,10.66,10.469049999999992
2822.5,7.1,6.84303000000001
2822.5,4.55,4.849990000000003
2822.5,6.55,6.549149999999997
2823.0,12.375,11.21299
2823.0,3.965,4.795839999999995
2823.0,6.55,6.580899999999996
2823.0,8.15,7.619559999999994
2823.5,13.54,12.745339999999992
2823.5,6.55,6.596399999999996
2823.5,8.2,7.801150000000004
2823.5,3.9,4.601249999999995
2824.0,7.8,7.311459999999998
2824.0,4.185,4.9212500000000015
2824.0,12.89,12.454910000000005
2824.0,6.55,6.644499999999998
2824.5,5.795,5.719830000000001
2824.5,6.75,6.2819400000000005
2824.5,6.45,6.5825
2824.5,11.785,12.807150000000009
2825.0,5.35,4.7234900000000035
2825.0,6.0,6.441800000000001
2825.0,8.97,10.02017000000001
2825.0,8.635,8.672219999999998
2825.5,5.75,6.002749999999999
2825.5,5.3,4.571250000000003
2825.5,8.93,9.589769999999985
2825.5,13.285,12.12695
2826.0,11.0,11.093859999999998
2826.0,5.4,5.526829999999993
2826.0,16.07,13.615300000000001
2826.0,9.215,10.439140000000004
2826.0,5.35,5.415650000000005
2826.5,5.0,5.084190000000001
2826.5,5.6,5.770220000000006
2826.5,16.375,16.033360000000002
2826.5,12.55,14.133909999999982
2826.5,9.5,9.046829999999998
2827.0,30.425,31.656450000000046
2827.0,8.89,9.050829999999992
2827.0,7.05,6.9219099999999925
2827.0,11.95,12.139810000000011
2827.0,4.9,5.021029999999998
2827.5,7.65,7.072299999999991
2827.5,39.125,40.18290000000001
2827.5,11.15,11.593769999999992
2827.5,5.2,5.608749999999995
2827.5,8.06,8.364319999999987
2828.0,6.875,7.140389999999999
2828.0,45.275,44.27008000000003
2828.0,11.45,11.613400000000013
2828.0,8.35,7.870550000000009
2828.0,5.7,5.819399999999998
2828.5,6.2,6.08335
2828.5,44.37,40.64217999999996
2828.5,6.085,6.438620000000002
2828.5,11.6,11.701590000000005
2828.5,8.3,7.881649999999994
2829.0,43.805,42.37298999999995
2829.0,11.35,12.58735999999999
2829.0,6.135,6.370599999999999
2829.0,7.1,6.6889500000000055
2829.0,5.2,5.101999999999996
2829.5,6.64,6.618809999999995
2829.5,39.435,35.99285999999998
2829.5,7.5,7.17528
2829.5,11.1,11.802580000000003
2829.5,4.95,5.675149999999995
2830.0,6.865,6.602870000000005
2830.0,34.29,26.508679999999984
2830.0,10.8,10.639799999999989
2830.0,4.95,5.95094
2830.0,7.75,7.132550000000004
2830.5,5.3,5.8314400000000015
2830.5,33.645,29.096469999999986
2830.5,6.25,6.1179299999999985
2830.5,10.75,10.634839999999999
2830.5,8.3,7.438579999999995
2831.0,8.65,7.621249999999991
2831.0,6.65,7.170939999999991
2831.0,35.66,33.88894999999999
2831.0,10.45,10.762600000000013
2831.0,6.225,5.883520000000007
2831.5,36.645,34.33087
2831.5,8.45,7.613980000000003
2831.5,10.05,10.180499999999993
2831.5,8.45,8.191230000000012
2831.5,6.19,5.990300000000007
2832.0,6.375,6.230319999999997
2832.0,7.55,7.122839999999996
2832.0,32.775,29.39471000000002
2832.0,10.45,10.955940000000009
2832.0,10.8,10.856489999999987
2832.5,6.75,6.3015
2832.5,10.4,10.563899999999995
2832.5,6.61,6.679820000000007
2832.5,11.3,11.132549999999982
2832.5,31.68,30.746369999999967
2833.0,28.625,29.054680000000005
2833.0,11.85,10.173400000000015
2833.0,9.85,10.120290000000008
2833.0,6.45,6.664370000000002
2833.0,7.355,6.703930000000006
2833.5,8.65,9.366389999999992
2833.5,11.15,10.20009999999999
2833.5,6.5,7.477429999999998
2833.5,8.33,6.826050000000005
2833.5,24.055,24.496799999999997
2834.0,12.49,10.750180000000002
2834.0,10.5,11.415260000000004
2834.0,8.84,8.356470000000003
2834.0,7.75,9.4942
2834.0,5.6,5.876940000000006
2834.5,8.125,7.665839999999999
2834.5,7.05,7.746049999999996
2834.5,4.1,4.845160000000007
2834.5,8.38,8.398619999999996
2835.0,3.95,4.9935799999999935
2835.0,8.2,8.302820000000008
2835.0,7.1,7.579120000000009
2835.0,7.845,8.064770000000012
2835.5,8.695,8.770380000000014
2835.5,7.4,8.139499999999991
2835.5,8.665,9.24076999999999
2835.5,5.8,7.017229999999996
2836.0,9.0,11.52966
2836.0,9.35,9.216600000000009
2836.0,7.5,8.751669999999997
2836.0,10.04,10.18789999999999
2836.5,10.85,10.473150000000002
2836.5,7.45,8.87890000000001
2836.5,9.06,9.043849999999987
2836.5,18.1,21.006549999999976
2837.0,9.815,9.503250000000016
2837.0,7.85,9.203350000000006
2837.0,8.57,8.744780000000015
2837.0,21.45,24.61096000000001
2837.0,22.5,25.9578
2837.5,7.475,7.8533000000000115
2837.5,19.25,23.28154
2837.5,8.25,8.6115
2837.5,7.775,8.131549999999992
2837.5,25.0,26.986749999999997
2838.0,24.4,25.319120000000026
2838.0,5.265,6.154969999999995
2838.0,22.6,25.25747999999997
2838.0,7.255,7.169309999999996
2838.0,8.85,9.37267000000001
2838.5,7.185,7.268129999999989
2838.5,23.35,24.100299999999958
2838.5,4.045,5.609979999999999
2838.5,9.65,9.715209999999987
2838.5,24.7,21.814930000000015
2839.0,7.125,6.766190000000002
2839.0,29.4,22.63710000000002
2839.0,10.65,11.909450000000001
2839.0,4.36,5.477120000000006
2839.0,22.85,22.535549999999965
2839.5,9.795,10.129609999999987
2839.5,7.255,7.893849999999997
2839.5,18.7,16.944760000000016
2839.5,28.5,23.377629999999996
2839.5,11.4,12.155700000000001
2840.0,8.18,7.981549999999991
2840.0,26.15,21.67504000000002
2840.0,13.45,11.18131000000001
2840.0,12.45,13.40388000000002
2840.0,19.545,16.52229000000001
2840.5,9.25,8.726590000000002
2840.5,13.45,13.849050000000016
2840.5,26.65,21.575110000000024
2840.5,23.7,19.50569000000002
2840.5,9.33,9.54631000000001
2841.0,26.94,21.27239000000002
2841.0,7.1,7.335960000000008
2841.0,10.65,11.65884
2841.0,10.295,9.457529999999991
2841.0,14.35,13.795619999999994
2841.5,7.3,7.961289999999992
2841.5,3.9,6.209879999999995
2841.5,21.77,20.437669999999983
2841.5,10.175,9.827449999999988
2841.5,14.1,13.828829999999988
2842.0,15.99,14.967030000000006
2842.0,4.2,7.659280000000004
2842.0,11.55,11.808719999999987
2842.0,9.88,9.67964
2842.5,12.565,13.704460000000019
2842.5,11.0,11.771000000000004
2842.5,10.15,11.671869999999997
2843.0,15.8,20.75047999999999
2843.0,11.69,12.26242000000002
2843.0,8.2,8.381880000000008
2843.0,11.1,11.356250000000005
2843.5,7.25,6.97964
2843.5,12.285,11.910510000000004
2843.5,21.4,25.06252000000003
2843.5,11.88,11.808820000000011
2844.0,12.195,13.264499999999996
2844.0,11.735,11.87051
2844.0,24.25,20.720690000000005
2844.5,11.73,12.53723
2844.5,13.045,13.575979999999994
2844.5,22.85,20.425249999999984
2845.0,12.475,12.636689999999996
2845.0,13.625,13.72987
2845.0,17.25,16.013170000000006
2845.5,14.215,13.557589999999994
2845.5,15.6,14.996069999999985
2845.5,13.095,13.230800000000011
2846.0,13.465,15.59199999999999
2846.0,14.35,13.719029999999993
2846.0,13.35,14.531119999999985
2846.5,11.45,11.77162000000002
2846.5,15.12,14.734599999999975
2846.5,13.145,13.05607999999999
2847.0,20.48,21.14996000000001
2847.0,14.36,13.905689999999986
2847.0,8.8,10.62893999999999
2847.5,23.225,22.456029999999974
2847.5,17.515,16.841550000000026
2847.5,7.95,9.335770000000002
2848.0,21.305,20.68099000000002
2848.0,20.055,20.852780000000017
2848.0,10.7,10.97178000000001
2848.5,17.235,17.542929999999977
2848.5,19.3,21.921829999999986
2848.5,12.55,12.37859999999999
2849.0,15.79,19.262359999999976
2849.0,12.95,12.685420000000011
2849.0,16.71,17.25333000000001
2849.5,14.23,15.91166000000001
2849.5,11.85,12.175500000000001
2849.5,18.675,18.358029999999975
2850.0,20.405,21.412529999999997
2850.0,10.95,11.49810000000002
2850.0,25.065,22.822120000000027
2850.5,20.3,19.06919999999998
2850.5,11.2,11.426960000000017
2850.5,49.715,47.97020000000004
2851.0,12.1,12.044850000000002
2851.0,17.16,17.082210000000018
2851.5,12.8,12.232149999999985
2851.5,15.87,16.317399999999978
2852.0,16.85,16.615459999999985
2852.0,12.75,12.815539999999997
2852.5,16.885,19.284169999999996
2852.5,12.55,12.542879999999979
2852.5,17.3,16.45097999999998
2853.0,10.105,9.367630000000005
2853.0,12.4,11.851899999999999
2853.0,17.57,17.428989999999995
2853.5,12.35,12.075100000000006
2853.5,15.222000000000001,16.434729999999988
2853.5,7.285,7.675969999999995
2853.5,17.195,16.990279999999988
2854.0,13.15,13.778030000000015
2854.0,16.415,16.293899999999983
2854.0,15.312999999999999,15.97027000000002
2854.0,5.12,4.906060000000002
2854.5,13.55,13.644899999999984
2854.5,4.05,4.025830000000006
2854.5,14.19,14.996970000000028
2854.5,14.583,16.650850000000016
2855.0,3.865,3.9317100000000043
2855.0,14.11,14.834789999999987
2855.0,13.25,14.198219999999997
2855.0,13.5,13.45485
2855.5,4.915,4.892330000000005
2855.5,15.72,15.504960000000008
2855.5,12.5,12.003659999999998
2855.5,13.189,14.61034000000001
2856.0,12.806,13.658710000000012
2856.0,20.045,18.86208000000001
2856.0,9.4,10.165069999999986
2856.0,5.02,5.124619999999994
2856.5,12.253,13.13031
2856.5,5.46,7.302580000000001
2856.5,20.455,19.454469999999983
2856.5,6.3,7.0279999999999925
2857.0,4.6,10.31872000000001
2857.0,16.78,16.719239999999985
2857.0,12.229000000000001,12.330540000000008
2857.0,13.875,11.931970000000003
2857.5,11.78,12.788829999999988
2857.5,13.458,13.735810000000006
2857.5,31.775,27.976420000000026
2857.5,4.35,6.772870000000008
2858.0,14.545,14.873130000000012
2858.0,5.75,5.932610000000002
2858.0,38.6,37.03595999999997
2858.0,17.922,16.650820000000007
2858.5,7.65,7.634559999999993
2858.5,23.83,21.092479999999977
2858.5,19.177,17.696409999999986
2859.0,26.67,21.86869000000001
2859.0,28.955,29.02316999999997
2859.0,9.65,8.799329999999992
2859.0,17.827,17.10094
2859.5,16.61,14.781119999999992
2859.5,9.85,9.35341000000001
2859.5,13.225999999999999,13.299090000000009
2859.5,21.33,24.044729999999973
2860.0,8.22,8.233940000000011
2860.0,13.013,12.671559999999994
2860.0,8.55,8.45402999999999
2860.0,12.435,13.331269999999972
2860.5,9.145,9.624629999999996
2860.5,4.71,6.49724
2860.5,6.25,6.761830000000003
2860.5,13.46,13.617180000000019
2861.0,14.97,14.867010000000015
2861.0,4.24,6.786920000000006
2861.0,8.185,9.592509999999985
2861.0,4.65,5.007849999999994
2861.5,4.22,5.149830000000011
2861.5,4.1,5.609540000000009
2861.5,8.49,9.303060000000006
2861.5,15.245,15.235809999999985
2862.0,3.785,4.291550000000005
2862.0,9.41,10.103529999999997
2862.0,14.602,14.536860000000013
2862.0,4.8,5.818249999999998
2862.5,14.017000000000001,14.272620000000016
2862.5,6.65,6.765349999999993
2862.5,10.57,10.488450000000016
2862.5,3.145,3.5500699999999985
2863.0,2.195,2.6206999999999967
2863.0,11.44,11.268190000000018
2863.0,8.65,7.963229999999992
2863.0,13.585,15.642240000000006
2863.5,1.59,1.792350000000001
2863.5,13.405999999999999,14.90467999999998
2863.5,11.56,12.622839999999982
2863.5,10.1,9.73537000000001
2864.0,1.755,1.926249999999998
2864.0,11.04,11.43090999999999
2864.0,14.205,15.978409999999995
2864.0,11.25,10.559589999999998
2864.5,12.1,11.14145000000001
2864.5,10.57,11.679400000000008
2864.5,16.844,16.45932000000002
2864.5,2.36,2.580750000000005
2865.0,12.4,11.181369999999998
2865.0,10.765,11.27058
2865.0,3.11,3.269290000000004
2865.0,18.242,17.827129999999983
2865.5,19.674,18.14099999999999
2865.5,2.95,3.0433699999999972
2865.5,10.75,10.780149999999999
2865.5,12.7,12.353850000000014
2866.0,12.9,12.163249999999998
2866.0,3.03,2.971289999999999
2866.0,19.584,17.096469999999997
2866.0,10.465,10.971899999999996
2866.5,3.02,3.083310000000001
2866.5,19.487000000000002,18.049180000000014
2866.5,13.25,12.402449999999998
2866.5,11.855,12.771000000000004
2867.0,3.445,4.146799999999995
2867.0,13.5,12.90009
2867.0,18.584,17.881470000000007
2867.0,18.745,17.130349999999968
2867.5,4.095,4.496960000000007
2867.5,13.75,13.26603
2867.5,28.06,21.684999999999967
2867.5,17.428,17.199860000000033
2868.0,13.8,14.029419999999995
2868.0,27.415,27.44419999999997
2868.0,5.13,5.896179999999998
2868.0,16.410999999999998,16.39148
2868.5,21.085,23.017850000000006
2868.5,14.962,14.781399999999994
2868.5,7.84,9.087560000000003
2868.5,14.35,14.48671999999999
2869.0,9.5,9.285999999999996
2869.0,14.8,14.79034999999999
2869.0,13.177,13.73022
2869.0,11.2,11.668460000000014
2869.5,14.5,14.656870000000003
2869.5,5.64,6.258189999999992
2869.5,12.282,12.820369999999999
2869.5,13.97,13.784700000000017
2870.0,11.556,12.369880000000013
2870.0,12.96,13.372000000000021
2870.0,6.47,6.565400000000011
2870.0,14.75,14.171079999999996
2870.5,14.9,14.836710000000012
2870.5,11.769,12.247530000000001
2870.5,10.425,11.611849999999986
2870.5,9.15,11.529700000000002
2871.0,8.785,11.16691
2871.0,17.22,15.779030000000017
2871.0,15.1,15.292299999999987
2871.0,12.322000000000001,15.22747999999999
2871.5,13.144,14.614900000000004
2871.5,32.92,27.24564000000003
2871.5,14.8,14.69969999999998
2871.5,10.305,12.451750000000002
2872.0,13.745,14.968929999999977
2872.0,38.485,32.63050000000002
2872.0,15.21,15.711070000000015
2872.0,14.15,14.569150000000011
2872.5,16.66,17.08638000000002
2872.5,36.14,33.163189999999986
2872.5,16.358,16.277039999999978
2872.5,12.95,13.527610000000013
2873.0,16.326,16.36349000000001
2873.0,11.65,11.543729999999993
2873.0,17.625,17.464880000000004
2873.0,25.745,21.618139999999972
2873.5,11.4,11.291409999999999
2873.5,17.06,15.255309999999977
2873.5,17.409000000000002,16.876260000000023
2873.5,16.245,16.238079999999968
2874.0,10.485,10.879060000000006
2874.0,19.977,18.651820000000015
2874.0,10.95,10.53913000000001
2874.0,14.85,15.82832999999998
2874.5,21.143,19.707240000000017
2874.5,13.27,14.565049999999985
2874.5,5.835,8.131070000000006
2874.5,10.5,9.72532
2875.0,3.865,6.186100000000006
2875.0,10.6,11.464400000000001
2875.0,12.48,13.203700000000008
2875.0,20.17,18.55460000000001
2875.5,10.45,10.686810000000005
2875.5,11.525,13.393660000000006
2875.5,4.385,6.460309999999998
2875.5,16.27,15.54795999999999
2876.0,13.579,15.056409999999973
2876.0,11.31,12.172429999999984
2876.0,10.25,11.92778
2876.0,6.805,7.881459999999986
2876.5,10.865,11.785630000000008
2876.5,9.275,9.029489999999988
2876.5,9.822000000000001,13.04232999999999
2876.5,10.8,10.930149999999992
2877.0,7.629,11.674060000000003
2877.0,10.365,11.210100000000002
2877.0,10.99,11.934750000000003
2877.0,11.45,11.467700000000011
2877.5,6.898,10.296510000000012
2877.5,9.385,9.91944999999999
2877.5,11.5,12.231769999999997
2877.5,12.0,12.648570000000001
2878.0,10.86,11.648099999999998
2878.0,12.8,12.189029999999986
2878.0,6.442,10.98616
2878.0,8.53,8.976939999999987
2878.5,6.54,7.783119999999998
2878.5,8.6,10.206940000000008
2878.5,13.75,13.729370000000003
2878.5,10.29,11.15037999999999
2879.0,6.905,7.500699999999987
2879.0,9.98,11.20303000000001
2879.0,13.85,15.78006999999999
2879.0,9.89,10.881459999999999
2879.5,7.075,8.48365
2879.5,13.9,14.781810000000013
2879.5,13.745,13.645519999999987
2879.5,9.98,10.349450000000008
2880.0,9.985,10.872090000000004
2880.0,14.45,15.965250000000026
2880.0,8.125,7.993030000000002
2880.0,21.885,21.927110000000003
2880.5,14.8,16.13919999999998
2880.5,9.324,9.351709999999992
2880.5,33.79,30.90271999999998
2880.5,9.89,10.897849999999998
2881.0,37.47,33.82161999999996
2881.0,10.984000000000002,10.81554000000001
2881.0,15.2,14.352630000000016
2881.0,10.335,14.104360000000016
2881.5,11.75,11.962729999999997
2881.5,14.65,14.95250000000001
2881.5,11.02,11.18529999999999
2881.5,31.57,28.576200000000018
2882.0,16.04,14.921599999999986
2882.0,12.45,12.517740000000018
2882.0,11.734000000000002,11.014160000000004
2882.0,11.625,11.40789
2882.5,5.725,6.864500000000006
2882.5,11.383,11.489680000000007
2882.5,11.865,13.433890000000003
2882.5,9.45,9.78572000000001
2883.0,10.89,11.15546
2883.0,2.73,4.550290000000003
2883.0,11.935,13.057379999999984
2883.0,7.1,7.79726000000001
2883.5,12.61,13.588159999999993
2883.5,2.925,4.2957200000000055
2883.5,11.329,11.826139999999986
2883.5,5.45,6.479730000000002
2884.0,14.11,14.001839999999989
2884.0,12.872,13.044409999999997
2884.0,3.285,4.0461700000000045
2884.0,4.35,5.483830000000006
2884.5,14.28,15.099869999999983
2884.5,15.635,15.3455
2884.5,3.45,4.160869999999994
2884.5,3.99,4.787740000000006
2885.0,3.65,4.521719999999995
2885.0,16.044,14.770090000000014
2885.0,4.34,4.157469999999995
2885.0,16.275,15.604030000000014
2885.5,4.645,4.061619999999996
2885.5,4.55,6.360840000000001
2885.5,15.110999999999999,14.75189000000002
2885.5,16.055,14.975600000000007
2886.0,4.77,4.587669999999994
2886.0,5.95,6.636620000000005
2886.0,13.842,14.269840000000015
2886.0,15.965,15.602619999999991
2886.5,4.725,4.674920000000004
2886.5,8.1,8.775510000000008
2886.5,11.49,12.749390000000004
2886.5,15.65,15.65531000000001
2887.0,4.365,4.671670000000003
2887.0,11.084000000000001,16.691770000000005
2887.0,14.2,18.286030000000014
2887.0,15.31,15.452899999999978
2887.5,14.55,14.729499999999973
2887.5,10.638,11.961950000000002
2887.5,21.35,23.431289999999972
2887.5,4.4,5.012519999999993
2888.0,14.36,14.383569999999981
2888.0,10.866,12.631529999999993
2888.0,28.2,25.591629999999995
2888.0,4.86,5.301830000000009
2888.5,31.65,29.449040000000018
2888.5,14.36,14.383569999999981
2888.5,5.47,6.143570000000011
2888.5,10.402000000000001,12.547810000000016
2889.0,5.905,6.827929999999988
2889.0,14.54,14.689069999999985
2889.0,30.2,24.394779999999997
2889.0,10.628,11.408460000000007
2889.5,15.115,15.59111
2889.5,24.4,24.173820000000024
2889.5,9.993,10.153030000000024
2889.5,7.13,7.390499999999998
2890.0,9.33,9.709280000000012
2890.0,9.993,10.153030000000024
2890.0,15.995,15.46899999999997
2890.0,18.45,19.79916000000002
2890.5,17.015,16.367990000000017
2890.5,10.55,16.37104999999999
2890.5,9.48,10.159320000000013
2890.5,11.31,12.44119999999998
2891.0,9.3,10.657319999999988
2891.0,8.933,9.227429999999995
2891.0,11.975,12.682820000000001
2891.0,17.755,17.04945000000003
2891.5,8.487,10.85137
2891.5,12.065,13.287220000000016
2891.5,8.0,9.0297
2891.5,18.465,17.147309999999976
2892.0,19.315,18.830740000000027
2892.0,8.527000000000001,8.81286000000001
2892.0,12.21,13.602970000000012
2892.0,9.45,10.17184000000001
2892.5,12.485,14.59872999999998
2892.5,10.1,10.268490000000007
2892.5,8.551,8.30246000000001
2892.5,20.22,19.142130000000012
2893.0,12.23,13.068690000000004
2893.0,9.097999999999999,8.679149999999995
2893.0,10.7,10.957450000000012
2893.0,20.435,19.37214999999998
2893.5,11.2,11.697370000000019
2893.5,20.185,18.96535999999998
2893.5,10.524000000000001,10.455009999999998
2893.5,11.67,12.828599999999994
2894.0,19.13,18.32745000000003
2894.0,11.96,13.51192000000001
2894.0,11.687000000000001,11.669169999999994
2894.0,11.25,11.241850000000001
2894.5,12.667,12.436459999999993
2894.5,13.05,14.54233999999999
2894.5,11.25,11.885250000000001
2894.5,18.115,17.166150000000005
2895.0,10.65,11.127159999999995
2895.0,13.735,14.085059999999984
2895.0,16.33,17.04523999999999
2895.0,12.748,12.618290000000018
2895.5,10.5,11.124860000000002
2895.5,13.6,13.94038999999999
2895.5,14.845,15.418940000000013
2895.5,12.49,12.426860000000001
2896.0,12.905,13.512679999999987
2896.0,12.005999999999998,12.12971
2896.0,9.9,10.15243999999999
2896.0,14.515,15.441800000000027
2896.5,9.45,10.529070000000008
2896.5,12.575,13.327300000000013
2896.5,11.64,11.860570000000003
2896.5,18.02,18.891099999999998
2897.0,12.872,12.675300000000007
2897.0,12.305,12.837500000000004
2897.0,8.85,8.787040000000012
2897.0,25.095,25.996949999999984
2897.5,8.6,9.31299000000001
2897.5,35.24,34.21274999999994
2897.5,12.35,13.419609999999995
2897.5,13.719000000000001,14.273910000000022
2898.0,14.037,13.587770000000017
2898.0,8.45,8.924070000000011
2898.0,12.855,14.525150000000014
2898.5,8.35,9.012010000000014
2898.5,12.649000000000001,13.500059999999994
2898.5,14.3,15.358579999999982
2899.0,11.727,13.407980000000011
