Depth,GR_real,GR_pre
2790.0,58.89,58.88574000000004
2790.5,78.49,78.49643999999994
2790.5,56.51,56.51050000000012
2791.0,78.59,78.58255
2791.0,57.27,57.280060000000084
2791.5,78.57,78.57106999999993
2791.5,58.42,58.41416000000004
2792.0,76.44,76.43971999999987
2792.0,58.99,58.98886999999991
2792.5,59.99,59.990799999999915
2792.5,74.66,74.66011999999989
2793.0,74.76,74.75831000000011
2793.0,77.45,77.45124999999993
2793.0,62.66,62.66059999999995
2793.5,60.46,60.45160000000001
2793.5,75.86,75.86162999999995
2793.5,88.53,88.52861000000003
2793.5,78.26,78.25290000000008
2794.0,77.96,77.9494
2794.0,82.132,82.13523999999988
2794.0,79.05,79.04621000000002
2794.0,60.85,60.84774000000003
2794.5,78.82,78.82163999999995
2794.5,79.53,79.52884999999993
2794.5,63.8,63.813000000000045
2794.5,86.1,86.09624000000014
2795.0,79.34,79.34193000000008
2795.0,74.58,74.57254999999999
2795.0,81.196,81.20452999999995
2795.0,63.82,63.824799999999975
2795.5,81.671,81.66182000000006
2795.5,79.17,79.17224000000006
2795.5,73.97,73.97230000000005
2795.5,66.97,66.96822999999998
2796.0,76.21,76.20214000000001
2796.0,81.994,81.9930999999999
2796.0,69.67,69.67144000000005
2796.0,73.72,73.72021000000004
2796.5,77.9,77.8949199999999
2796.5,73.41,73.41449999999995
2796.5,70.72,70.71469
2796.5,75.65,75.65617999999998
2797.0,77.672,77.67136999999988
2797.0,85.75,85.74948
2797.0,70.99,70.99027999999987
2797.0,73.79,73.79370999999998
2797.5,89.58,89.57543000000001
2797.5,72.14,72.12565000000009
2797.5,76.89,76.88676000000011
2797.5,78.003,78.00210999999994
2798.0,76.11,76.10852999999987
2798.0,70.4,70.4066299999999
2798.0,79.786,79.78331000000003
2798.0,87.45,87.44037999999995
2798.5,85.068,85.0615600000001
2798.5,84.45,84.45320999999994
2798.5,74.95,74.94978999999994
2798.5,67.2,67.19325999999994
2799.0,90.08200000000001,90.07315000000013
2799.0,71.4,71.38989999999995
2799.0,71.87,71.86332999999992
2799.0,67.15,67.1531799999999
2799.5,70.13,70.12952000000004
2799.5,66.51,66.50268000000007
2799.5,83.42,83.41477
2799.5,90.381,90.37684000000007
2800.0,70.92,70.92163000000006
2800.0,90.296,90.29334000000011
2800.0,90.1,90.08529000000013
2800.0,66.45,66.45071999999995
2800.5,67.8,67.8067800000001
2800.5,85.31700000000001,85.31904999999999
2800.5,78.15,78.16455999999992
2800.5,68.34,68.33918000000008
2801.0,69.34,69.34060000000008
2801.0,76.04,76.04513000000003
2801.0,84.741,84.74689000000002
2801.0,69.3,69.3020300000001
2801.5,81.491,81.47740999999999
2801.5,63.54,63.53913999999996
2801.5,72.24,72.23639999999992
2801.5,89.18,89.17308000000007
2802.0,63.87,63.86482999999996
2802.0,86.72,86.71860000000004
2802.0,85.146,85.13846999999993
2802.0,75.96,75.96850000000003
2802.5,73.95,73.94889999999994
2802.5,58.32,58.31781000000001
2802.5,79.36,79.35990999999989
2802.5,83.99700000000001,83.98993000000013
2803.0,56.61,56.61397999999998
2803.0,59.22,59.22286999999999
2803.0,84.214,84.20553000000001
2803.0,81.47,81.47076000000004
2803.5,78.28,78.26485999999996
2803.5,80.845,80.84255000000006
2803.5,55.97,55.96713
2803.5,70.19,70.19148999999992
2804.0,84.819,84.81389000000011
2804.0,75.1,75.10659000000007
2804.0,63.67,63.66895000000003
2804.0,71.73,71.74292999999987
2804.5,75.6,75.6052000000001
2804.5,75.15,75.14004999999993
2804.5,85.426,85.42244000000004
2804.5,66.2,66.19766999999989
2805.0,75.28,75.27938999999995
2805.0,90.56700000000001,90.56474999999995
2805.0,61.27,61.26940000000009
2805.0,77.08,77.07789999999994
2805.5,46.04,46.043629999999986
2805.5,99.42200000000001,99.39569999999995
2805.5,69.48,69.4925799999999
2805.5,78.66,78.64477999999994
2806.0,46.04,46.043629999999986
2806.0,76.37,76.37535999999997
2806.0,79.17,79.17231000000007
2806.5,82.2,82.20045999999991
2806.5,79.34,79.34231000000007
2807.0,90.25,90.26631000000003
2807.0,26.73,26.722130000000014
2807.0,80.0,80.00420000000001
2807.5,79.37,79.36814999999993
2807.5,94.38,94.37829999999998
2807.5,36.5,36.50484000000003
2808.0,77.67,77.67053000000001
2808.0,87.44,87.4364799999999
2808.0,56.187,56.18604999999993
2808.0,52.24,52.25320999999991
2808.5,61.32,61.31671999999997
2808.5,35.522,35.51669999999996
2808.5,70.98,70.98126999999987
2808.5,75.52,75.51596000000013
2809.0,56.15,56.151779999999974
2809.0,23.688000000000002,23.688020000000034
2809.0,64.72,64.71543999999999
2809.5,55.07,55.06381000000004
2809.5,21.307,21.314410000000006
2809.5,54.29,54.29405000000003
2810.0,41.46,41.44844000000002
2810.0,64.81,64.8105600000001
2810.0,26.405,26.39744000000002
2810.5,87.83,87.82919
2810.5,21.76,21.81146000000002
2810.5,27.73,27.72525000000001
2810.5,50.93,50.958579999999984
2811.0,72.79,72.78619999999997
2811.0,18.63,18.627910000000043
2811.0,28.403000000000002,28.39182999999998
2811.0,88.06,88.05841000000014
2811.5,75.07,75.06909999999995
2811.5,95.34,95.34724000000004
2811.5,22.29,22.294179999999983
2811.5,30.291999999999998,30.301679999999966
2812.0,65.29,65.29151999999995
2812.0,102.35,102.31300000000014
2812.0,26.95,26.968519999999984
2812.0,30.956,30.939399999999992
2812.5,79.7,79.7023499999999
2812.5,32.25,32.24646000000001
2812.5,33.036,33.041980000000024
2812.5,74.26,74.25678000000012
2813.0,33.61,33.61255000000001
2813.0,73.01,72.99880000000006
2813.0,66.69,66.6884199999999
2813.0,33.698,33.71555
2813.5,73.68,73.68267000000003
2813.5,64.61,64.61199999999997
2813.5,35.08,35.08219999999999
2813.5,29.775,29.745990000000027
2814.0,33.38,33.38025000000005
2814.0,40.57,40.56818000000005
2814.0,71.05,71.04782000000012
2814.0,24.094,24.103900000000035
2814.5,30.61,30.61256000000001
2814.5,18.243,18.24656999999999
2814.5,30.41,30.410519999999988
2814.5,57.02,57.01633000000008
2815.0,22.91,22.944550000000017
2815.0,43.29,43.290059999999976
2815.0,13.892999999999999,13.88700000000001
2815.0,29.09,29.083660000000013
2815.5,29.88,29.90499000000004
2815.5,36.06,36.07060999999997
2815.5,24.62,24.59509999999995
2815.5,16.598,16.627499999999984
2816.0,20.988000000000003,20.983060000000034
2816.0,25.02,25.033389999999986
2816.0,34.23,34.249140000000004
2816.0,46.0,46.00973
2816.5,27.77,27.759820000000005
2816.5,27.037,27.029729999999972
2816.5,60.3,60.30112000000008
2816.5,39.19,39.19617000000002
2817.0,43.79,43.80602
2817.0,37.24,37.23193999999994
2817.0,75.22,75.23065000000004
2817.0,37.72,37.71471999999995
2817.5,65.59,65.59236000000007
2817.5,43.20399999999999,43.20065000000003
2817.5,87.19,87.19044999999988
2817.5,51.07,51.06931
2818.0,87.34,87.34390000000009
2818.0,51.049,51.04152999999997
2818.0,86.86,86.86105999999997
2818.0,49.55,49.55027000000009
2818.5,88.0,88.00102000000007
2818.5,42.49,42.49197999999992
2818.5,57.093,57.10695999999993
2818.5,79.54,79.53821999999995
2819.0,48.45,48.44740999999996
2819.0,61.927,61.92714999999998
2819.0,75.47,75.48204000000008
2819.0,79.63,79.63224000000004
2819.5,65.863,65.86855000000006
2819.5,75.6,75.61070000000004
2819.5,59.36,59.35780999999995
2819.5,54.59,54.58704000000005
2820.0,56.75,56.75129000000001
2820.0,68.904,68.9014900000001
2820.0,55.57,55.57095000000003
2820.0,52.75,52.74164
2820.5,48.11,48.11921999999998
2820.5,46.96,46.95650000000001
2820.5,74.014,74.00989000000001
2820.5,45.65,45.66520000000002
2821.0,41.37,41.40117999999995
2821.0,43.67,43.653040000000026
2821.0,86.50299999999999,86.50102999999997
2821.0,51.75,51.74509999999997
2821.5,40.62,40.60399999999997
2821.5,109.964,109.89016999999996
2821.5,53.57,53.57303999999999
2821.5,55.23,55.23658999999996
2822.0,61.24,61.24273999999991
2822.0,43.16,43.164689999999965
2822.0,60.94,60.94035999999992
2822.0,149.908,150.60151999999982
2822.5,54.46,54.46146000000001
2822.5,46.73,46.72325999999998
2822.5,71.14,71.14042000000006
2822.5,174.17,174.18323999999993
2823.0,43.23,43.22532
2823.0,85.69,85.68617999999991
2823.0,184.021,184.09991000000016
2823.0,51.04,51.03981999999997
2823.5,44.59,44.58518000000006
2823.5,179.77700000000002,178.80169999999995
2823.5,54.56,54.56346000000005
2823.5,73.63,73.62436000000007
2824.0,53.58,53.577399999999955
2824.0,66.27,66.26847000000012
2824.0,47.48,47.47886999999997
2824.0,158.33100000000002,157.17687000000004
2824.5,81.99,81.98641999999987
2824.5,50.0,50.006900000000016
2824.5,127.469,127.3828199999998
2824.5,61.1,61.101200000000034
2825.0,46.51,46.487370000000084
2825.0,98.57799999999999,98.56716000000007
2825.0,64.82,64.81512000000002
2825.0,93.29,93.29656000000006
2825.5,78.954,78.95441999999991
2825.5,41.43,41.43403999999997
2825.5,55.77,55.77962000000008
2825.5,105.48,105.50102999999982
2826.0,76.34,76.33310000000009
2826.0,40.19,40.21031000000004
2826.0,100.58,100.56980999999996
2826.0,62.22,62.20719000000002
2826.0,67.02600000000001,67.04394999999997
2826.5,59.711999999999996,59.7112000000001
2826.5,42.42,42.41700000000002
2826.5,76.2,76.19745999999992
2826.5,83.74,83.73543999999988
2826.5,55.06,55.06520000000007
2827.0,72.8,72.80058000000005
2827.0,71.02,71.01738000000007
2827.0,61.67,61.674950000000024
2827.0,83.19,83.1911999999999
2827.0,62.048,62.0380699999999
2827.5,87.35,87.34890000000013
2827.5,72.87,72.86849999999994
2827.5,80.44,80.43489999999994
2827.5,73.528,73.54319000000004
2827.5,91.37,91.3633
2828.0,115.42,115.47729000000007
2828.0,72.37,72.36924999999991
2828.0,75.42,75.40599000000006
2828.0,105.98,105.91479999999981
2828.0,83.486,83.48561999999994
2828.5,82.963,82.93889999999996
2828.5,78.74,78.74952999999995
2828.5,115.7,115.69633000000007
2828.5,71.5,71.50220000000002
2828.5,130.0,130.13545
2829.0,79.41,79.42325999999993
2829.0,69.63,69.64053000000006
2829.0,107.11,107.15710000000003
2829.0,78.22,78.2191
2829.0,165.0,164.73345999999998
2829.5,93.82,93.83697999999993
2829.5,83.27,83.26695000000011
2829.5,65.96600000000001,65.98145000000005
2829.5,70.01,70.00318000000014
2829.5,120.0,120.12792999999999
2830.0,61.63,61.62940000000009
2830.0,85.55,85.53032000000005
2830.0,67.56,67.55604000000014
2830.0,105.14,105.10146
2830.0,46.376000000000005,46.394210000000086
2830.5,100.12,100.13045000000007
2830.5,87.65,87.65914999999994
2830.5,45.98,46.00689999999999
2830.5,67.33,67.32497999999995
2830.5,32.286,32.28446000000002
2831.0,31.293000000000003,31.29753000000001
2831.0,123.09,123.12100000000008
2831.0,85.37,85.36438999999997
2831.0,64.77,64.77444000000013
2831.0,32.76,32.75542000000005
2831.5,82.87,82.86318999999997
2831.5,36.538000000000004,36.53674
2831.5,64.8,64.7995000000001
2831.5,165.0,164.92520000000005
2831.5,37.82,37.822830000000046
2832.0,40.73,40.710260000000005
2832.0,50.141999999999996,50.14863999999995
2832.0,81.99,81.98071999999989
2832.0,66.25,66.25258000000002
2832.0,172.0,172.61
2832.5,58.872,58.8721
2832.5,66.55,66.5558000000001
2832.5,33.42,33.415250000000036
2832.5,145.0,144.90590000000003
2832.5,78.95,78.95199999999991
2833.0,72.05,72.05909000000008
2833.0,105.0,105.01564999999997
2833.0,66.13,66.12125000000003
2833.0,62.931999999999995,62.93179999999993
2833.0,32.08,32.08205999999998
2833.5,65.54,65.5398
2833.5,85.77,85.7580400000001
2833.5,67.306,67.30268999999993
2833.5,33.82,33.80898000000005
2833.5,71.81,71.81024000000008
2834.0,57.61,57.599560000000004
2834.0,67.73100000000001,67.72923999999998
2834.0,45.57,45.57393000000004
2834.0,63.07,63.06845999999995
2834.0,58.49,58.486359999999934
2834.5,53.95,53.93785999999996
2834.5,59.71,59.71083000000006
2834.5,47.01,47.00782000000006
2834.5,54.12,54.12557999999996
2835.0,44.86,44.85381
2835.0,53.58,53.57093999999996
2835.0,57.86,57.86109999999997
2835.0,59.42,59.41809000000005
2835.5,61.12,61.117449999999934
2835.5,54.8,54.81113000000004
2835.5,68.43,68.43407000000003
2835.5,45.57,45.57227000000003
2836.0,48.45,48.442109999999964
2836.0,61.73,61.724409999999935
2836.0,51.8,51.799660000000024
2836.0,75.88,75.87899000000004
2836.5,77.75,77.75773999999998
2836.5,52.62,52.61139999999996
2836.5,62.92,62.92496000000001
2836.5,55.62,55.62217999999995
2837.0,80.93,80.93264000000006
2837.0,53.66,53.65987999999993
2837.0,66.91,66.90594999999992
2837.0,78.04899999999999,78.05592000000003
2837.0,68.54,68.53919999999998
2837.5,72.92,72.93680000000003
2837.5,75.925,75.91807000000009
2837.5,55.79,55.78496000000002
2837.5,66.22,66.21737999999999
2837.5,77.15,77.13972999999994
2838.0,81.46,81.46440000000003
2838.0,65.59,65.59450000000007
2838.0,77.553,77.55378999999996
2838.0,62.81,62.81536000000002
2838.0,58.54,58.54129999999999
2838.5,60.15,60.145539999999926
2838.5,71.921,71.92232000000007
2838.5,64.71,64.7085
2838.5,60.95,60.95097999999993
2838.5,80.74,80.74029999999989
2839.0,53.38,53.38325000000006
2839.0,83.61,83.62084999999993
2839.0,66.56,66.56129000000011
2839.0,60.79,60.79302999999995
2839.0,61.93899999999999,61.934910000000066
2839.5,78.55,78.54856000000008
2839.5,54.04,54.04111999999999
2839.5,51.986999999999995,51.98241000000004
2839.5,84.33,84.32951999999997
2839.5,70.88,70.88718000000006
2840.0,55.65,55.655099999999955
2840.0,79.48,79.48074999999989
2840.0,41.019,41.01819999999991
2840.0,71.57,71.56712999999996
2840.0,107.77,107.76340000000015
2840.5,34.314,34.30683999999997
2840.5,72.53,72.52366000000002
2840.5,110.87,110.8651300000001
2840.5,62.88,62.868120000000026
2840.5,56.33,56.325769999999956
2841.0,106.33,106.33589000000002
2841.0,36.958,36.970200000000055
2841.0,41.04,41.02382999999996
2841.0,55.76,55.76428000000009
2841.0,67.99,67.98717999999988
2841.5,40.571999999999996,40.57551000000003
2841.5,33.99,33.987939999999945
2841.5,87.85,87.84267000000013
2841.5,56.24,56.2392799999999
2841.5,60.31,60.307020000000065
2842.0,80.96,80.95102
2842.0,30.81,30.832569999999954
2842.0,55.52,55.530450000000094
2842.0,52.72,52.716479999999976
2842.5,66.94,66.93745999999989
2842.5,56.07,56.06889999999998
2842.5,58.18,58.18168000000002
2843.0,62.67,62.66550000000001
2843.0,61.48,61.47973999999991
2843.0,36.084,36.087349999999965
2843.0,58.55,58.54735000000006
2843.5,29.344,29.354730000000036
2843.5,58.26,58.255920000000096
2843.5,66.9,66.9013299999999
2843.5,58.18,58.181670000000025
2844.0,58.5,58.498279999999994
2844.0,51.31,51.30371000000003
2844.0,68.54,68.53849999999997
2844.5,67.92,67.90965000000004
2844.5,59.23,59.22740999999993
2844.5,68.7,68.69518999999993
2845.0,67.77,67.76839000000014
2845.0,57.02,57.02078000000008
2845.0,63.2,63.1995999999999
2845.5,56.18,56.17914000000002
2845.5,60.33,60.32572999999998
2845.5,67.73,67.73211999999987
2846.0,61.06,61.059400000000075
2846.0,58.16,58.16453999999993
2846.0,68.85,68.85261000000006
2846.5,52.61,52.607939999999964
2846.5,73.2,73.20126999999992
2846.5,68.79,68.79046000000001
2847.0,84.46,84.46176000000001
2847.0,71.58,71.57231999999999
2847.0,45.72,45.71318999999998
2847.5,96.96,96.97434999999997
2847.5,79.53,79.53570999999995
2847.5,35.92,35.917410000000025
2848.0,95.54,95.54821000000013
2848.0,80.39,80.3924100000001
2848.0,26.62,26.609489999999955
2848.5,88.67,88.66574000000004
2848.5,79.08,79.07996999999993
2848.5,24.14,24.145000000000024
2849.0,78.83,78.82120999999998
2849.0,24.36,24.355919999999987
2849.0,88.54,88.53173000000004
2849.5,78.07,78.0662799999999
2849.5,23.28,23.27192
2849.5,92.22,92.21049999999994
2850.0,89.67,89.64373000000005
2850.0,25.7,25.70579999999999
2850.0,83.28,83.27553
2850.5,91.17,91.16963000000005
2850.5,28.2,28.180239999999998
2850.5,76.44,76.44403999999992
2851.0,28.35,28.35267999999996
2851.0,83.62,83.61635999999997
2851.5,31.71,31.696700000000032
2851.5,85.0,85.00319999999999
2852.0,77.7,77.6980499999999
2852.0,35.52,35.50965999999998
2852.5,39.3,39.25319000000003
2852.5,39.11,39.13505000000001
2852.5,74.29,74.29057
2853.0,28.1,28.095269999999974
2853.0,44.57,44.57529000000005
2853.0,70.21,70.20428
2853.5,54.42,54.41922000000004
2853.5,106.81299999999999,106.76383000000007
2853.5,28.38,28.381640000000033
2853.5,76.38,76.38211000000005
2854.0,61.72,61.72375999999999
2854.0,76.28,76.27260999999997
2854.0,100.93799999999999,100.94822000000005
2854.0,27.36,27.36439000000002
2854.5,66.81,66.8110700000001
2854.5,30.42,30.42256000000001
2854.5,69.04,69.03887
2854.5,94.375,94.37556000000002
2855.0,32.31,32.29464999999997
2855.0,89.81299999999999,89.83862000000006
2855.0,78.11,78.11192999999992
2855.0,74.17,74.17719000000005
2855.5,33.19,33.19317000000002
2855.5,84.18,84.18578000000011
2855.5,82.18,82.18590000000007
2855.5,91.56299999999999,91.56479000000009
2856.0,87.18799999999999,87.19138000000002
2856.0,85.85,85.85408000000008
2856.0,85.67,85.67085000000006
2856.0,37.18,37.189299999999946
2856.5,84.18799999999999,84.19012000000008
2856.5,37.32,37.314800000000034
2856.5,89.6,89.59160000000013
2856.5,87.06,87.07320000000013
2857.0,84.2,84.19515
2857.0,80.61,80.59759999999993
2857.0,84.625,84.61921000000002
2857.0,39.77,39.76263999999999
2857.5,79.36,79.3583699999999
2857.5,90.31299999999999,90.30516000000009
2857.5,45.45,45.47515999999995
2857.5,83.45,83.43725999999994
2858.0,83.05,83.06351000000006
2858.0,90.42,90.41708000000006
2858.0,69.72,69.71766000000007
2858.0,91.56299999999999,91.55741000000008
2858.5,100.83,100.85867999999995
2858.5,95.0,95.00353000000001
2858.5,85.625,85.63299000000005
2859.0,85.04,85.03640000000001
2859.0,78.06,78.06545000000008
2859.0,108.34,108.36373000000009
2859.0,74.188,74.18517000000007
2859.5,46.18,46.17705999999999
2859.5,107.75,107.74530000000003
2859.5,65.875,65.86862000000002
2859.5,78.18,78.18332000000008
2860.0,34.53,34.53136000000004
2860.0,63.625,63.62025999999996
2860.0,92.63,92.64514000000003
2860.0,78.8,78.7977100000001
2860.5,73.13,73.12018000000005
2860.5,35.19,35.181790000000035
2860.5,70.46,70.46373000000001
2860.5,65.375,65.37875999999997
2861.0,65.813,65.81696000000007
2861.0,27.85,27.81084999999997
2861.0,66.19,66.18773999999989
2861.0,55.67,55.66480000000002
2861.5,23.48,23.48234000000001
2861.5,49.35,49.35934000000004
2861.5,67.14,67.14310000000005
2861.5,64.5,64.48889999999999
2862.0,20.42,20.412250000000025
2862.0,66.86,66.86956999999994
2862.0,65.313,65.31273000000006
2862.0,46.82,46.816400000000016
2862.5,67.063,67.06388000000008
2862.5,48.11,48.112839999999984
2862.5,67.83,67.82501
2862.5,20.55,20.545909999999985
2863.0,19.99,19.98762000000001
2863.0,66.01,66.0079000000001
2863.0,51.66,51.651199999999974
2863.0,70.25,70.24653
2863.5,21.18,21.23079000000002
2863.5,72.125,72.12067999999996
2863.5,63.89,63.88806000000005
2863.5,49.73,49.72852999999997
2864.0,18.63,18.631110000000042
2864.0,62.15,62.14897999999996
2864.0,79.563,79.56551000000006
2864.0,51.46,51.46745000000003
2864.5,54.67,54.66939000000004
2864.5,63.38,63.37340000000004
2864.5,80.563,80.56973000000006
2864.5,29.41,29.399350000000005
2865.0,56.96,56.962109999999996
2865.0,62.83,62.82577999999995
2865.0,43.09,43.07712000000003
2865.0,75.813,75.81222000000007
2865.5,65.625,65.61891
2865.5,48.95,48.93549999999993
2865.5,62.75,62.75309999999997
2865.5,58.67,58.663900000000005
2866.0,61.19,61.185339999999904
2866.0,45.84,45.855700000000034
2866.0,57.25,57.26257000000001
2866.0,59.66,59.64021999999994
2866.5,45.04,45.02860999999998
2866.5,59.625,59.616589999999995
2866.5,60.77,60.76773000000003
2866.5,67.99,67.98551999999988
2867.0,42.92,42.96634000000004
2867.0,60.99,60.98083999999991
2867.0,62.0,61.997389999999974
2867.0,67.75,67.74941000000001
2867.5,53.11,53.103059999999985
2867.5,63.65,63.65525999999996
2867.5,76.63,76.62393000000007
2867.5,68.438,68.43961000000003
2868.0,66.98,66.97151999999988
2868.0,78.56,78.5620300000001
2868.0,67.55,67.5490300000001
2868.0,71.063,71.05442000000009
2868.5,69.82,69.82383999999996
2868.5,71.188,71.18755000000004
2868.5,73.99,73.9943999999999
2868.5,68.44,68.4411199999999
2869.0,63.21,63.206900000000005
2869.0,71.39,71.3861000000001
2869.0,70.938,70.93489000000005
2869.0,83.09,83.09026000000003
2869.5,73.08,73.08157999999997
2869.5,56.18,56.17817000000003
2869.5,66.813,66.81210000000009
2869.5,97.28,97.27634000000002
2870.0,69.875,69.87074
2870.0,95.16,95.13734999999993
2870.0,60.86,60.85289999999995
2870.0,71.86,71.8602299999999
2870.5,71.83,71.82556999999996
2870.5,73.188,73.19034000000002
2870.5,79.88,79.87390000000003
2870.5,67.52,67.51994000000012
2871.0,76.38,76.37987000000004
2871.0,68.79,68.78925
2871.0,70.27,70.2662800000001
2871.0,81.0,80.99629000000002
2871.5,82.18799999999999,82.18796000000003
2871.5,76.18,76.18177000000006
2871.5,69.65,69.64855999999996
2871.5,75.68,75.68220000000005
2872.0,84.59,84.60766000000008
2872.0,74.5,74.49944
2872.0,82.06299999999999,82.06538000000006
2872.0,66.78,66.77654999999999
2872.5,103.43,103.43223000000009
2872.5,63.06,63.06042000000008
2872.5,77.375,77.3585
2872.5,64.06,64.0583200000001
2873.0,74.75,74.75152
2873.0,60.24,60.24390999999992
2873.0,103.41,103.42362999999996
2873.0,40.97,40.97875999999993
2873.5,58.25,58.24925000000001
2873.5,35.02,35.03249
2873.5,73.688,73.68599000000006
2873.5,99.27,99.29003000000017
2874.0,30.28,30.27392000000003
2874.0,76.25,76.25116999999999
2874.0,56.79,56.80075
2874.0,92.94,92.93119999999995
2874.5,73.938,73.93488000000008
2874.5,92.9,92.91039999999988
2874.5,27.63,27.658250000000038
2874.5,58.0,58.00436000000001
2875.0,28.84,28.847640000000006
2875.0,60.75,60.75415999999999
2875.0,80.32,80.32639999999992
2875.0,75.5,75.49940000000004
2875.5,64.48,64.48217999999989
2875.5,83.63,83.63100000000004
2875.5,34.92,34.92120000000004
2875.5,77.938,77.93964000000004
2876.0,85.75,85.74770999999998
2876.0,67.81,67.81042000000011
2876.0,65.37,65.37557999999994
2876.0,46.06,46.058240000000005
2876.5,67.88,67.88203000000006
2876.5,60.36,60.35702999999994
2876.5,81.875,81.87809
2876.5,65.84,65.84509000000007
2877.0,75.125,75.12320000000001
2877.0,64.39,64.39318000000009
2877.0,79.94,79.9448499999999
2877.0,67.38,67.37080000000005
2877.5,73.375,73.37897000000001
2877.5,61.99,61.9906699999999
2877.5,81.32,81.30510999999996
2877.5,67.07,67.07107999999995
2878.0,80.39,80.3912000000001
2878.0,65.28,65.28434999999995
2878.0,79.938,79.94340000000004
2878.0,62.5,62.483770000000014
2878.5,89.5,89.49357000000003
2878.5,58.64,58.638710000000046
2878.5,65.26,65.25400000000012
2878.5,77.93,77.93315000000008
2879.0,85.81299999999999,85.82007000000004
2879.0,64.04,64.03713000000002
2879.0,63.4,63.394399999999926
2879.0,75.73,75.72735999999988
2879.5,75.563,75.56710000000007
2879.5,64.1,64.09776000000008
2879.5,78.8,78.80211000000008
2879.5,66.0,66.00120000000003
2880.0,74.79,74.78898
2880.0,66.77,66.7745300000001
2880.0,60.156000000000006,60.16077999999993
2880.0,78.88,78.86816000000003
2880.5,69.72,69.71705000000006
2880.5,55.938,55.93260000000005
2880.5,86.88,86.88069999999999
2880.5,64.77,64.76640000000015
2881.0,83.97,83.9766300000001
2881.0,55.063,55.066520000000075
2881.0,71.0,70.99773
2881.0,62.9,62.89621999999998
2881.5,58.843999999999994,58.844180000000044
2881.5,69.77,69.76742000000014
2881.5,64.65,64.65639999999993
2881.5,70.01,70.00813000000012
2882.0,50.7,50.698699999999945
2882.0,64.39,64.38766000000008
2882.0,55.906000000000006,55.909749999999995
2882.0,63.61,63.61389999999992
2882.5,30.81,30.834069999999954
2882.5,54.781000000000006,54.78185999999999
2882.5,79.7,79.69945999999993
2882.5,60.94,60.94273999999992
2883.0,56.375,56.368149999999986
2883.0,17.35,17.338419999999974
2883.0,80.43,80.43170000000008
2883.0,56.89,56.894990000000014
2883.5,78.5,78.50154000000003
2883.5,17.55,17.547449999999984
2883.5,65.125,65.12596
2883.5,54.2,54.19817999999994
2884.0,67.3,67.30238000000008
2884.0,67.813,67.81231000000007
2884.0,18.19,18.199740000000027
2884.0,53.14,53.130390000000034
2884.5,64.938,64.93692000000007
2884.5,64.18,64.17910000000003
2884.5,52.7,52.70049999999994
2884.5,17.08,17.064979999999977
2885.0,51.93,51.94687000000002
2885.0,58.5,58.502849999999995
2885.0,15.88,15.883300000000027
2885.0,55.59,55.59190000000005
2885.5,20.38,20.391650000000038
2885.5,56.1,56.09857000000004
2885.5,61.313,61.315880000000035
2885.5,61.6,61.60570000000006
2886.0,24.93,24.923559999999988
2886.0,61.49,61.486599999999896
2886.0,80.563,80.55986000000007
2886.0,59.33,59.33070999999996
2886.5,28.57,28.572210000000013
2886.5,68.77,68.76850000000015
2886.5,104.43799999999999,104.45275000000004
2886.5,63.11,63.11096999999992
2887.0,34.54,34.53408999999999
2887.0,116.5,116.41780000000006
2887.0,78.57,78.56780999999995
2887.0,62.47,62.46376000000003
2887.5,69.97,69.96134000000002
2887.5,110.875,110.89285000000001
2887.5,85.47,85.47061000000004
2887.5,42.34,42.33139000000005
2888.0,71.32,71.3213399999999
2888.0,109.31299999999999,109.27070000000009
2888.0,88.63,88.63156000000005
2888.0,44.21,44.20907000000002
2888.5,88.97,88.96886000000002
2888.5,71.32,71.3213399999999
2888.5,44.15,44.15770000000002
2888.5,108.31299999999999,108.38237000000007
2889.0,39.25,39.236000000000004
2889.0,72.08,72.07459999999998
2889.0,84.66,84.64401999999994
2889.0,111.68799999999999,111.59018000000006
2889.5,72.65,72.63971999999994
2889.5,76.48,76.47767999999992
2889.5,100.06299999999999,100.06084000000008
2889.5,38.37,38.363499999999945
2890.0,60.63,60.62347000000007
2890.0,100.06299999999999,100.06084000000008
2890.0,69.38,69.36557000000008
2890.0,69.35,69.34659000000009
2890.5,63.68,63.675050000000034
2890.5,63.07,63.07032999999997
2890.5,95.0,95.00353000000001
2890.5,83.69,83.69601999999988
2891.0,59.01,59.00300000000005
2891.0,80.563,80.56440000000008
2891.0,87.3,87.29273000000003
2891.0,63.96,63.960620000000006
2891.5,63.031000000000006,63.03680999999997
2891.5,89.07,89.09326999999992
2891.5,59.94,59.93629999999992
2891.5,61.06,61.05787000000007
2892.0,68.77,68.76960000000017
2892.0,43.813,43.80986000000004
2892.0,91.06,91.05206000000011
2892.0,61.89,61.88540000000005
2892.5,98.37,98.37499
2892.5,63.84,63.84060000000005
2892.5,33.625,33.61652
2892.5,69.94,69.93830999999994
2893.0,87.1,87.10997000000012
2893.0,29.656,29.672409999999985
2893.0,65.13,65.12795000000007
2893.0,68.94,68.94350999999992
2893.5,65.86,65.85978999999995
2893.5,68.13,68.13330000000006
2893.5,26.719,26.71847000000003
2893.5,83.81,83.79948000000009
2894.0,69.83,69.82941
2894.0,83.11,83.11024999999991
2894.0,22.641,22.632120000000015
2894.0,64.98,64.97519999999994
2894.5,20.953000000000003,20.950309999999998
2894.5,85.4,85.40311999999987
