Depth,PE_real,PE_pre
2781.5,4.5,3.553234392450687
2781.5,2.4819999999999998,2.7864400000000025
2782.0,4.2,3.3722988554560165
2782.0,3.4,3.2257016132756124
2782.0,2.3369999999999997,2.86351988095238
2782.5,3.9,3.290223208680063
2782.5,2.116,2.443206619047624
2782.5,3.4,3.3631930651293143
2783.0,3.2,3.229380600288602
2783.0,3.4,3.429516256164407
2783.5,3.2,3.429516256164407
2783.5,3.1,3.578040288600289
2784.0,3.1,3.429516256164407
2784.0,2.9,3.869763267288266
2784.5,3.0,3.401276032668314
2784.5,2.8,3.187681843434345
2785.0,3.0,3.401276032668314
2785.0,2.7,2.880421035714282
2785.5,2.6,3.187355952380953
2785.5,3.1,3.429516256164407
2786.0,2.6,2.7232269841269816
2786.0,3.2,3.429516256164407
2786.5,3.2,3.2408665741121636
2786.5,2.6,3.1946282828282824
2787.0,3.3,3.2553691314371895
2787.0,2.7,2.9467261904761886
2787.5,3.3,3.230146217689308
2787.5,2.7,3.246756761904759
2788.0,2.7,2.865530801587302
2788.0,0.6459999999999999,1.6863428571428551
2788.0,3.2,3.230146217689308
2788.5,2.8,2.827785142857142
2788.5,3.2,3.230146217689308
2789.0,2.8,2.9400963239538243
2789.0,3.1,3.230146217689308
2789.5,2.8,2.814729420634921
2789.5,3.1,3.23989006935034
2790.0,3.2,3.45631660167585
2790.0,2.7,2.7791684999999973
2790.5,3.2,3.254170056199518
2790.5,2.7,2.9724043333333325
2791.0,3.3,3.444260055295582
2791.0,2.8,2.865530801587302
2791.5,3.3,3.1070786075036074
2791.5,2.8,2.729659999999999
2792.0,3.4,3.1881370753429583
2792.0,2.7,3.109514513264515
2792.5,2.5,3.027520490620489
2792.5,3.4,3.405533614718615
2793.0,3.4,3.486959866384046
2793.0,4.6,3.5164642366522365
2793.0,2.4,2.851784163059163
2793.5,2.3,3.3014297467532456
2793.5,3.4,3.6049120436507915
2793.5,2.682,2.9679907619047627
2793.5,4.1,3.5692193077763914
2794.0,3.4,3.6049120436507915
2794.0,3.0639999999999996,3.0956971428571434
2794.0,3.6,3.254615883505384
2794.0,2.3,3.22138562789988
2794.5,3.3,3.486959866384046
2794.5,3.142,3.3771661138583617
2794.5,2.4,3.3014297467532456
2794.5,3.5,3.3031358095238095
2795.0,3.2,3.9120499452206303
2795.0,3.4,2.9210374119769114
2795.0,3.235,3.3432544011544074
2795.0,2.4,3.7340716396103892
2795.5,3.343,3.2000483333333345
2795.5,3.1,3.1070786075036074
2795.5,3.6,3.398851095238097
2795.5,2.4,3.027520490620489
2796.0,3.0,3.254170056199518
2796.0,3.6239999999999997,3.538761388888893
2796.0,2.5,3.108705492018302
2796.0,3.7,3.6220771428571457
2796.5,3.645,3.433728333333333
2796.5,3.0,2.998379148629149
2796.5,2.6,3.027520490620489
2796.5,3.5,3.1514323949938965
2797.0,3.391,3.420566744478815
2797.0,2.6,3.530304365079364
2797.0,3.1,3.230146217689308
2797.0,3.4,3.6651030696411446
2797.5,2.6,2.851784163059163
2797.5,3.4,3.429516256164407
2797.5,3.5,3.282750818181818
2797.5,3.366,3.293623503885004
2798.0,3.6,3.9805938095238123
2798.0,3.6,3.3722988554560165
2798.0,3.395,3.325506305555555
2798.0,2.6,3.20771424242424
2798.5,3.4789999999999996,3.4274772515262533
2798.5,2.8,3.304862055555555
2798.5,3.7,3.480732142857142
2798.5,3.7,3.433724245645173
2799.0,3.52,3.499697470215541
2799.0,3.0,3.22138562789988
2799.0,3.5,3.814748088023086
2799.0,3.7,3.553234392450687
2799.5,2.9,2.6461478571428576
2799.5,3.7,3.7346184134881715
2799.5,3.4,3.6412358225108203
2799.5,3.7489999999999997,3.603835666666668
2800.0,2.8,3.1549892857142874
2800.0,3.7939999999999996,3.6083099999999964
2800.0,3.2,3.4664705843625336
2800.0,3.7,3.7346184134881715
2800.5,3.7,3.7346184134881715
2800.5,3.7760000000000002,3.799140396825402
2800.5,3.1,3.4915734489817525
2800.5,2.7,3.405533614718615
2801.0,3.7,3.7346184134881715
2801.0,2.6,3.4533186904761908
2801.0,3.5989999999999998,3.473489255351798
2801.0,3.1,3.8639640432900437
2801.5,3.3989999999999996,3.3036724166666662
2801.5,3.0,3.486959866384046
2801.5,3.7,3.433724245645173
2801.5,2.4,2.526333333333334
2802.0,2.9,3.159730100651758
2802.0,2.4,3.20771424242424
2802.0,3.19,3.225880952380952
2802.0,3.7,3.3722988554560165
2802.5,2.5,3.213660797258297
2802.5,2.8,3.033393095238095
2802.5,3.7,3.86710202020202
2802.5,2.9339999999999997,3.192908980880233
2803.0,3.0,3.6323338095238085
2803.0,3.0,3.2621014285714294
2803.0,2.647,2.587138780663779
2803.0,3.5,3.290223208680063
2803.5,3.3,3.429516256164407
2803.5,2.526,2.6822941237373756
2803.5,3.0,3.1813035714285722
2803.5,3.2,2.851784163059163
2804.0,2.5269999999999997,2.899639861111106
2804.0,3.0,3.230146217689308
2804.0,3.0,3.1946282828282824
2804.0,2.5,2.6461478571428576
2804.5,2.9,2.998379148629149
2804.5,2.1,3.666449999999999
2804.5,2.603,2.816589000000002
2804.5,3.0,2.882469761904762
2805.0,1.9,2.840845916666666
2805.0,2.7260000000000004,2.979902430555555
2805.0,3.0,3.109514513264515
2805.0,3.1,3.23989006935034
2805.5,2.3,2.6964605216450224
2805.5,2.306,2.573970000000004
2805.5,3.0,2.946137585973537
2805.5,3.3,3.23989006935034
2806.0,2.3,2.6964605216450224
2806.0,3.0,2.946137585973537
2806.0,3.3,3.23989006935034
2806.5,3.0,3.5702751699411706
2806.5,3.1,3.230146217689308
2807.0,3.1,3.109514513264515
2807.0,5.0,4.351946190476187
2807.0,2.7,3.5454716396103874
2807.5,1.8,3.452502269841271
2807.5,3.0,3.4465960068869896
2807.5,4.5,4.315124285714287
2808.0,1.0,2.620413915223665
2808.0,3.1,3.530304365079364
2808.0,2.8930000000000002,3.0435738095238065
2808.0,4.1,4.164628095238095
2808.5,3.6,4.488461246031744
2808.5,3.9410000000000003,3.6497833333333283
2808.5,3.1,3.159730100651758
2808.5,0.2,2.5422526556776557
2809.0,3.5,3.5603419999999972
2809.0,4.449,4.547850928571436
2809.0,3.1,3.4318120000000016
2809.5,3.6,4.421029523809523
2809.5,4.611000000000001,4.424196666666663
2809.5,3.2,3.376085659451659
2810.0,3.4,3.45631660167585
2810.0,3.7,4.2135835952380924
2810.0,4.69,4.747755
2810.5,4.1,4.090953665223668
2810.5,3.4,4.19240804761905
2810.5,4.753,4.531096888888883
2810.5,4.6,4.032956726190476
2811.0,4.1,3.578040288600289
2811.0,4.6,4.284574012265512
2811.0,4.695,4.803920000000001
2811.0,4.7,4.370706214285716
2811.5,5.2,4.871009833333329
2811.5,3.5,3.3129778095238107
2811.5,4.6,4.344601774225772
2811.5,4.6080000000000005,4.607801666666671
2812.0,5.4,4.305047857142856
2812.0,3.2,3.401276032668314
2812.0,4.5,4.373916666666668
2812.0,4.5569999999999995,4.587388809523813
2812.5,3.2,3.429516256164407
2812.5,4.3,4.373916666666668
2812.5,4.609,4.611861666666663
2812.5,5.1,5.127380507936507
2813.0,4.3,4.373916666666668
2813.0,4.7,4.744629999999996
2813.0,3.3,3.230146217689308
2813.0,4.643,4.625439999999994
2813.5,3.3,3.23989006935034
2813.5,4.7,4.523149999999994
2813.5,4.5,4.344601774225772
2813.5,4.66,4.6780037341269916
2814.0,4.6,4.3010261904761915
2814.0,4.7,4.690799999999992
2814.0,3.3,3.1406788878343876
2814.0,4.665,4.790670000000007
2814.5,4.6,4.535553333333334
2814.5,4.725,4.961706000000002
2814.5,4.8,4.344601774225772
2814.5,3.5,3.6670370350760355
2815.0,4.7,5.040039047619041
2815.0,4.0,3.296334616883118
2815.0,4.748,4.3882399999999935
2815.0,4.6,4.1389700022200016
2815.5,4.5,4.051894305916306
2815.5,5.0,4.23002104761905
2815.5,4.9,4.847769999999992
2815.5,4.735,4.570069047619055
2816.0,4.724,4.497334523809521
2816.0,4.9,4.762209999999992
2816.0,4.3,4.200700493731758
2816.0,5.5,4.2772287460317475
2816.5,4.9,4.712529999999993
2816.5,4.681,4.3260799999999975
2816.5,5.6,4.632804166666668
2816.5,4.3,4.200700493731758
2817.0,4.3,4.200700493731758
2817.0,4.7,4.3045699999999965
2817.0,5.5,4.780666666666671
2817.0,4.598,4.5587963333333406
2817.5,4.5,3.8943602142857134
2817.5,4.552,4.3009670000000035
2817.5,5.4,5.022906380952374
2817.5,4.2,4.200700493731758
2818.0,4.0,4.165897142857144
2818.0,4.446000000000001,4.59873745238096
2818.0,5.4,5.127380507936507
2818.0,4.2,3.9467500952380994
2818.5,5.4,4.975512428571428
2818.5,4.3,4.1389700022200016
2818.5,4.276,4.14484378571429
2818.5,4.0,4.45205487012987
2819.0,4.4,4.0813669552669545
2819.0,4.098,4.299086623376627
2819.0,5.5,5.1327933333333355
2819.0,3.9,4.465470928571429
2819.5,3.984,4.106906666666664
2819.5,4.0,4.469240401015652
2819.5,4.9,4.485541055555555
2819.5,4.4,4.593270238095236
2820.0,4.5,4.12702
2820.0,3.895,4.075436420634918
2820.0,4.5,4.090953665223668
2820.0,3.6,3.831495515873014
2820.5,4.7,4.593270238095236
2820.5,4.3,4.233003238095237
2820.5,3.859,3.9464530952380907
2820.5,3.8,4.2222642712842715
2821.0,4.7,4.535553333333334
2821.0,4.1,4.191522222222222
2821.0,3.878,4.040074826839822
2821.0,4.0,3.875088333333335
2821.5,4.8,4.19240804761905
2821.5,3.918,3.958051666666671
2821.5,4.8,4.288238761904762
2821.5,4.3,4.020697142857141
2822.0,4.3,5.152240000000001
2822.0,4.8,4.488138487734489
2822.0,4.8,4.647000420634922
2822.0,3.9619999999999997,4.185109999999994
2822.5,4.4,3.534897158369409
2822.5,4.7,4.416435437229437
2822.5,4.9,4.7772616666666625
2822.5,4.045,4.161189750000002
2823.0,4.0,3.5277914285714287
2823.0,5.0,4.794465
2823.0,4.087,4.355659999999997
2823.0,4.5,4.45205487012987
2823.5,3.9,3.597121904761903
2823.5,4.129,4.375995833333337
2823.5,4.2,4.1389700022200016
2823.5,4.8,4.617140000000007
2824.0,3.9,4.0813669552669545
2824.0,4.6,4.343380500000005
2824.0,3.7,3.444872519119769
2824.0,4.2139999999999995,4.08737
2824.5,4.3,4.370706214285716
2824.5,3.8,3.8927416666666677
2824.5,4.271,4.1599433333333335
2824.5,3.7,3.6727958993506498
2825.0,3.8,4.304619999999999
2825.0,4.296,4.401507
2825.0,4.5,4.246937658451842
2825.0,3.7,3.8867891904761906
2825.5,4.253,4.219329999999995
2825.5,3.9,4.344601774225772
2825.5,5.1,3.188270119047618
2825.5,3.3,4.164628095238095
2826.0,3.7,3.596792595959597
2826.0,3.9,3.8927416666666677
2826.0,3.2,4.103533515873017
2826.0,5.5,4.859558142857145
2826.0,4.346,4.485480000000004
2826.5,4.364,4.479339999999994
2826.5,3.8,3.804510238095239
2826.5,2.8,3.448554807359306
2826.5,3.4,3.448554807359306
2826.5,5.6,4.601928690476193
2827.0,2.4,3.0831736084471077
2827.0,5.4,4.559975897546897
2827.0,3.9,3.804510238095239
2827.0,3.4,3.5164642366522365
2827.0,4.394,4.455700000000004
2827.5,3.9,4.033553333333333
2827.5,2.1,2.931018333333333
2827.5,3.4,3.1950602182539676
2827.5,4.398,4.148067500000005
2827.5,5.3,4.8306578571428584
2828.0,5.3,4.891316666666675
2828.0,2.0,2.794418055555555
2828.0,3.3,3.1950602182539676
2828.0,4.0,4.3010261904761915
2828.0,4.386,4.680043333333339
2828.5,4.33,4.624311142857139
2828.5,2.1,3.752936748029748
2828.5,5.2,4.295367503968254
2828.5,3.3,3.5760814642857155
2828.5,4.3,4.284574012265512
2829.0,2.2,3.4072891825396834
2829.0,3.3,3.509217281746031
2829.0,5.6,4.485541055555555
2829.0,4.343,4.510980000000004
2829.0,4.4,4.593270238095236
2829.5,5.6,4.605512776334775
2829.5,2.6,3.45631660167585
2829.5,4.419,4.310940666666666
2829.5,3.4,2.709078794372295
2829.5,4.5,4.0813669552669545
2830.0,6.1,4.856954285714284
2830.0,2.6,4.116204885503385
2830.0,3.4,3.5291602092352106
2830.0,4.6,4.488138487734489
2830.0,4.476,4.297148571428572
2830.5,4.6,4.45205487012987
2830.5,2.5,3.0333416666666637
2830.5,6.2,5.572019999999997
2830.5,3.4,3.596792595959597
2830.5,4.513999999999999,4.376637142857146
2831.0,4.64,4.687833333333328
2831.0,4.6,4.2597052599067595
2831.0,2.3,4.13074078269198
2831.0,3.3,3.3707550865800897
2831.0,5.8,5.243996190476192
2831.5,2.5,3.7074819691974685
2831.5,4.698,4.542346666666661
2831.5,3.4,3.4265706666666653
2831.5,4.4,4.191522222222222
2831.5,5.7,5.2616413333333325
2832.0,5.5,4.525533333333331
2832.0,4.586,4.726530000000007
2832.0,2.3,3.290223208680063
2832.0,3.5,3.3979416753246765
2832.0,4.4,4.374418743145742
2832.5,4.493,4.3138237499999965
2832.5,3.5,3.596792595959597
2832.5,5.4,4.627715666666663
2832.5,4.3,4.374418743145742
2832.5,2.4,3.1514323949938965
2833.0,2.3,3.8481365750360768
2833.0,4.3,4.488138487734489
2833.0,3.5,4.099406118326119
2833.0,4.454,4.2841055357142865
2833.0,5.3,4.738738333333336
2833.5,3.5,4.099406118326119
2833.5,4.3,4.19240804761905
2833.5,4.409,4.3788199999999975
2833.5,4.9,4.6355694782994785
2833.5,3.4,3.610409828226468
2834.0,4.2,4.0929169217171735
2834.0,3.6910000000000003,3.903079142857139
2834.0,4.7,4.233003238095237
2834.0,3.5,4.132444568542741
2834.0,4.5,4.488138487734489
2834.5,4.6,4.432190952380957
2834.5,3.4,3.976229957431458
2834.5,4.7,4.416435437229437
2834.5,4.2,3.4332974761904733
2835.0,4.8,4.2597052599067595
2835.0,4.2,4.573656499999999
2835.0,3.3,4.132444568542741
2835.0,4.6,4.108781111111116
2835.5,4.0,3.82173
2835.5,3.3,4.099406118326119
2835.5,4.8,4.984225333333339
2835.5,4.7,3.9256243888888895
2836.0,4.5,3.553234392450687
2836.0,4.0,4.304089285714285
2836.0,3.3,3.1938448015873018
2836.0,4.6,4.524540000000004
2836.5,4.7,3.8156037420634914
2836.5,3.3,3.5291602092352106
2836.5,3.8,4.163113134920638
2836.5,3.9,3.4786654177908436
2837.0,4.6,4.469240401015652
2837.0,3.4,4.566323333333334
2837.0,3.6,4.479888761904763
2837.0,2.608,2.914598333333336
2837.0,3.4,3.444260055295582
2837.5,4.7,4.200700493731758
2837.5,2.826,2.9757499999999992
2837.5,3.3,3.448554807359306
2837.5,3.4,4.084448083333333
2837.5,2.7,3.486959866384046
2838.0,2.5,2.6461478571428576
2838.0,5.0,4.161796753968254
2838.0,2.84,3.0913553030303023
2838.0,3.3,4.300266666666668
2838.0,3.2,3.6080019591519594
2838.5,3.2,3.8279607734487735
2838.5,2.8989999999999996,3.2743012698412706
2838.5,5.4,4.362668827561328
2838.5,3.3,3.376549706349207
2838.5,2.4,3.1881370753429583
2839.0,3.3,4.018028333333334
2839.0,2.4,3.290223208680063
2839.0,3.3,3.4052318333333345
2839.0,5.5,4.710820165945165
2839.0,2.917,3.209169191641688
2839.5,5.7,4.304480375180376
2839.5,3.3,3.6911927698412756
2839.5,3.022,3.400526666666664
2839.5,2.4,3.553234392450687
2839.5,3.2,3.3950218253968245
2840.0,3.2,3.361436652236652
2840.0,2.5,3.358664206022737
2840.0,3.298,3.6192414444444463
2840.0,3.1,3.205299047619048
2840.0,4.0,4.015274679653681
2840.5,3.5210000000000004,3.7954133333333346
2840.5,3.2,3.3129778095238107
2840.5,3.3,2.8110190476190473
2840.5,2.7,3.358664206022737
2840.5,3.0,3.5277914285714287
2841.0,2.8,3.8751356785714304
2841.0,3.59,3.6735079999999956
2841.0,3.2,3.433724245645173
2841.0,3.0,3.9055454433344448
2841.0,3.1,3.4282936029942266
2841.5,3.5180000000000002,3.815587142857138
2841.5,3.8,3.290223208680063
2841.5,2.7,3.919468696969696
2841.5,3.1,3.2864151875901886
2841.5,3.2,3.5404670317460325
2842.0,2.9,3.3205939346764364
2842.0,4.9,3.45631660167585
2842.0,3.2,3.795178235728323
2842.0,3.2,3.2534717316017314
2842.5,3.5,3.604178064792009
2842.5,3.2,4.13074078269198
2842.5,3.2,2.914710111832613
2843.0,3.2,3.187681843434345
2843.0,4.2,3.814748088023086
2843.0,4.125,4.704601023809524
2843.0,3.3,3.4664705843625336
2843.5,4.23,3.790521000000001
2843.5,4.2,3.604178064792009
2843.5,3.2,3.4105030341047833
2843.5,3.5,3.45631660167585
2844.0,3.5,3.4915734489817525
2844.0,3.9,4.07532970387945
2844.0,3.2,3.0333416666666637
2844.5,3.9,3.480732142857142
2844.5,3.3,3.9120499452206303
2844.5,3.2,3.254170056199518
2845.0,3.9,3.9228200000000015
2845.0,2.9,3.1725607142857126
2845.0,3.4,3.531069144300145
2845.5,2.8,3.066389754578755
2845.5,3.7,3.45631660167585
2845.5,3.8,3.578040288600289
2846.0,2.7,3.066389754578755
2846.0,3.8,3.0579432936507946
2846.0,3.7,3.6646905545516573
2846.5,3.9,3.3944553968253954
2846.5,3.6,4.170995454545456
2846.5,2.9,3.4829512820512813
2847.0,3.6,4.13074078269198
2847.0,3.0,3.5465225000000005
2847.0,3.9,3.512150692363194
2847.5,3.4,3.254170056199518
2847.5,2.6,3.4105030341047833
2847.5,4.0,3.564700640692641
2848.0,3.5,4.13074078269198
2848.0,2.5,3.0579432936507946
2848.0,4.3,3.4533186904761908
2848.5,3.4,3.45631660167585
2848.5,2.4,2.963015714285715
2848.5,4.0,3.1332202380952383
2849.0,3.1,3.998076811965812
2849.0,3.9,3.925884444444445
2849.0,3.5,3.9862265286755734
2849.5,2.5,3.243842202186701
2849.5,4.1,3.365426507936507
2849.5,3.5,3.9862265286755734
2850.0,3.3,3.0579432936507946
2850.0,4.1,3.2536014285714283
2850.0,2.1,3.5831231587301584
2850.5,3.1,3.376085659451659
2850.5,3.7,3.4364633333333336
2850.5,1.8,3.3980894464701965
2851.0,3.7,3.1813035714285722
2851.0,2.8,2.968939749139752
2851.5,3.6,3.530304365079364
2851.5,2.8,3.159730100651758
2852.0,2.9,3.170128187080894
2852.0,3.3,3.304862055555555
2852.5,3.6,4.266948665223665
2852.5,3.2,3.3286289682539683
2852.5,2.9,3.2536014285714283
2853.0,3.6,4.250412950937953
2853.0,3.2,3.0950799999999954
2853.0,2.9,2.827785142857142
2853.5,3.1,3.2750002619047627
2853.5,3.5,3.2553691314371895
2853.5,3.9,4.1322866666666656
2853.5,3.0,3.2493774603174597
2854.0,3.1,3.230146217689308
2854.0,3.0,2.9400963239538243
2854.0,3.4160000000000004,3.4282936029942266
2854.0,3.9,4.179841261904759
2854.5,3.1,3.1394719852092363
2854.5,3.8,4.3266000000000036
2854.5,3.2,4.893601428571426
2854.5,3.195,2.794418055555555
2855.0,4.0,4.2465399999999995
2855.0,2.963,3.008531559523809
2855.0,3.4,3.1013554761904767
2855.0,3.2,3.6670370350760355
2855.5,4.4,4.530719999999995
2855.5,3.8,3.530304365079364
2855.5,3.5,3.2353278809523824
2855.5,2.9789999999999996,3.449664476190474
2856.0,3.16,3.290223208680063
2856.0,3.5,3.1549892857142874
2856.0,3.6,3.6943360277777786
2856.0,4.8,4.975512428571428
2856.5,3.2230000000000003,3.1332974484126996
2856.5,3.3,3.706582261904761
2856.5,3.3,3.376085659451659
2856.5,3.8,3.7107438095238092
2857.0,3.8,4.251859010434012
2857.0,3.1,3.694573981573981
2857.0,3.361,3.290223208680063
2857.0,2.4,3.3172156883116886
2857.5,3.3,3.2408665741121636
2857.5,3.395,3.774771630952381
2857.5,1.8,3.361436652236652
2857.5,3.9,4.2772287460317475
2858.0,3.7,3.616112488677988
2858.0,3.9,3.9108811190476187
2858.0,1.5,3.296334616883118
2858.0,3.076,3.284998499999998
2858.5,3.8,4.501171042929293
2858.5,3.6,3.2087878809523818
2858.5,3.135,3.449664476190474
2859.0,3.1,3.2864151875901886
2859.0,2.4,3.2735228412698416
2859.0,3.9,3.812951666666666
2859.0,3.002,3.2553691314371895
2859.5,3.1,3.2735228412698416
2859.5,3.9,4.2222642712842715
2859.5,3.16,3.18594
2859.5,3.0,3.6860232200022205
2860.0,3.5,3.767160484126984
2860.0,2.773,3.4915734489817525
2860.0,3.8,3.851210833333336
2860.0,3.1,3.0580952380952384
2860.5,3.3,3.9055454433344448
2860.5,4.6,4.859558142857145
2860.5,3.7,3.6929872857142865
2860.5,2.541,2.8271633333333326
2861.0,2.512,2.7515686666666674
2861.0,4.8,4.266948665223665
2861.0,3.3,4.266463124098126
2861.0,3.7,4.233003238095237
2861.5,4.7,4.2597052599067595
2861.5,3.6,3.8849684682539696
2861.5,3.3,3.9256243888888895
2861.5,2.6660000000000004,3.564700640692641
2862.0,4.6,4.508780000000006
2862.0,3.2,2.942495702380952
2862.0,2.807,3.1343444523809514
2862.0,3.6,3.831495515873014
2862.5,2.9410000000000003,3.22138562789988
2862.5,3.8,3.944526666666669
2862.5,3.1,4.962445447330446
2862.5,5.1,4.799560000000008
2863.0,5.4,5.014599999999996
2863.0,3.2,3.864090656565655
2863.0,3.7,4.362668827561328
2863.0,2.9810000000000003,3.159730100651758
2863.5,5.9,5.825999999999998
2863.5,3.0780000000000003,2.915664333333334
2863.5,3.2,3.4115309523809527
2863.5,3.6,3.480786
2864.0,6.1,5.987000000000008
2864.0,3.5,3.108946428571428
2864.0,3.17,3.1734899999999984
2864.0,3.6,4.16929420480689
2864.5,3.6,3.9314143160173147
2864.5,3.5,3.4134219722222223
2864.5,3.1069999999999998,3.0634245238095277
2864.5,6.0,5.953000000000004
2865.0,3.6,4.132444568542741
2865.0,3.6,3.7995052380952394
2865.0,5.8,5.780000000000005
2865.0,3.012,2.865530801587302
2865.5,3.014,3.8055188333333336
2865.5,5.6,5.694000000000009
2865.5,3.6,3.8653921276223753
2865.5,3.6,3.6840070000000003
2866.0,3.6,3.4094890346320352
2866.0,5.6,5.75400000000001
2866.0,2.971,2.8670090000000004
2866.0,3.8,3.7995052380952394
2866.5,5.7,5.610339999999995
2866.5,2.947,2.814729420634921
2866.5,3.7,3.6080019591519594
2866.5,3.7,3.1514323949938965
2867.0,5.7,5.396709999999996
2867.0,3.7,3.5692193077763914
2867.0,2.787,2.8670090000000004
2867.0,2.9,2.6964605216450224
2867.5,5.9,5.524224999999994
2867.5,3.6,3.254615883505384
2867.5,2.5,3.444872519119769
2867.5,2.807,2.827785142857142
2868.0,3.5,2.855692095238095
2868.0,2.0,2.709078794372295
2868.0,5.1,4.927050000000007
2868.0,2.838,2.9450645238095245
2868.5,2.8,3.610409828226468
2868.5,2.844,3.170128187080894
2868.5,4.6,3.964339392857143
2868.5,3.5,3.0568870620490634
2869.0,3.5,4.284836333333332
2869.0,3.4,3.0580952380952384
2869.0,2.76,2.889909285714284
2869.0,3.9,4.04513392857143
2869.5,3.3,3.6220771428571457
2869.5,3.6,4.077415684343433
2869.5,2.58,2.9011885531135557
2869.5,3.6,3.836451349206349
2870.0,2.7030000000000003,3.45631660167585
2870.0,3.4,3.612883333333333
2870.0,3.5,4.401643500000002
2870.0,3.3,3.6651030696411446
2870.5,3.3,3.45161988220447
2870.5,2.795,3.422327612637362
2870.5,3.3,3.5692193077763914
2870.5,3.2,3.492615476190472
2871.0,3.5,3.8607054841269837
2871.0,2.8,3.2212783333333332
2871.0,3.3,3.6651030696411446
2871.0,2.938,4.13074078269198
2871.5,2.6910000000000003,2.875821794871793
2871.5,2.4,3.0859295833333316
2871.5,3.4,3.0831736084471077
2871.5,3.6,3.814748088023086
2872.0,3.9,3.6412358225108203
2872.0,2.2,4.13074078269198
2872.0,2.654,2.9808234999999983
2872.0,3.5,3.4958078733766245
2872.5,3.9,3.5404670317460325
2872.5,2.5,3.512150692363194
2872.5,2.75,3.188485138472639
2872.5,3.5,3.0580952380952384
2873.0,2.891,3.0415668809523817
2873.0,3.5,3.7346184134881715
2873.0,3.9,3.6050489089352347
2873.0,3.2,3.376085659451659
2873.5,3.4,3.9055454433344448
2873.5,3.5,3.3944553968253954
2873.5,2.9219999999999997,2.865530801587302
2873.5,3.8,3.328161395382395
2874.0,4.1,3.342308153846155
2874.0,2.9810000000000003,3.8055188333333336
2874.0,3.4,3.312745503246755
2874.0,3.7,3.6646905545516573
2874.5,3.065,2.9400963239538243
2874.5,3.8,3.869763267288266
2874.5,4.8,4.032956726190476
2874.5,3.3,3.767160484126984
2875.0,4.7,3.290223208680063
2875.0,3.3,3.188270119047618
2875.0,3.7,3.795178235728323
2875.0,3.133,3.7863826666666665
2875.5,3.4,4.434331539682541
2875.5,4.0,3.1743189047619054
2875.5,4.0,3.6860232200022205
2875.5,3.32,3.365426507936507
2876.0,3.662,3.213660797258297
2876.0,4.1,3.776455258089131
2876.0,3.5,3.6840070000000003
2876.0,3.5,3.361436652236652
2876.5,4.3,3.9765248015873023
2876.5,3.4,3.211525753968254
2876.5,4.394,3.8639640432900437
2876.5,3.4,2.6538503333333314
2877.0,4.562,3.844242547619047
2877.0,4.4,3.3950218253968245
2877.0,3.3,3.701033759018764
2877.0,3.3,2.8961508571428585
2877.5,4.894,3.3722988554560165
2877.5,4.4,4.261029004329008
2877.5,3.5,3.5924315021645037
2877.5,3.2,3.0831736084471077
2878.0,3.5,3.662783333333333
2878.0,3.0,2.901616428571428
2878.0,5.121,3.550467916666664
2878.0,4.3,4.261029004329008
2878.5,5.098,4.7830300000000046
2878.5,4.2,3.229380600288602
2878.5,2.9,3.229380600288602
2878.5,3.4,3.296334616883118
2879.0,5.008,4.284836333333332
2879.0,4.0,3.578040288600289
2879.0,2.9,3.9765248015873023
2879.0,3.3,3.2353278809523824
2879.5,4.695,4.804029404761903
2879.5,2.8,2.9194000000000018
2879.5,3.7,3.4664705843625336
2879.5,3.3,4.172876855144855
2880.0,3.5,3.6080019591519594
2880.0,2.8,3.4282936029942266
2880.0,4.359,4.483422746031745
2880.0,3.7,3.5981441015479625
2880.5,2.9,3.008531559523809
2880.5,3.91,3.767160484126984
2880.5,3.2,3.422327612637362
2880.5,3.6,3.8751356785714304
2881.0,3.0,3.4664705843625336
2881.0,3.4610000000000003,3.509217281746031
2881.0,3.1,3.229380600288602
2881.0,3.5,3.3550585793650787
2881.5,3.4339999999999997,3.254615883505384
2881.5,3.3,3.7995052380952394
2881.5,3.3,3.0568870620490634
2881.5,2.8,3.578040288600289
2882.0,2.9,3.290223208680063
2882.0,3.6,3.8751356785714304
2882.0,3.4730000000000003,3.2257016132756124
2882.0,3.0,3.1514323949938965
2882.5,3.6,3.3205939346764364
2882.5,3.412,2.974240381313131
2882.5,2.8,3.8038815717338212
2882.5,4.0,4.132444568542741
2883.0,3.5269999999999997,3.230146217689308
2883.0,5.0,4.057013333333333
2883.0,2.8,2.9194000000000018
2883.0,4.3,4.33154475
2883.5,2.7,3.342308153846155
2883.5,5.8,4.962445447330446
2883.5,3.424,3.342308153846155
2883.5,4.5,4.194971428571425
2884.0,2.7,3.3060718364968356
2884.0,3.4410000000000003,3.8216949047619044
2884.0,6.2,4.614150428571428
2884.0,4.5,4.368197873015872
2884.5,3.201,3.0445139999999977
2884.5,2.7,3.486959866384046
2884.5,4.3,4.42313076190476
2884.5,6.3,5.353464285714288
2885.0,4.1,4.2222642712842715
2885.0,3.19,2.998379148629149
2885.0,6.2,4.647000420634922
2885.0,2.6,3.7340716396103892
2885.5,5.9,5.7214599999999916
2885.5,4.0,4.0584068095238095
2885.5,3.2439999999999998,3.0861319212454226
2885.5,2.7,3.108705492018302
2886.0,5.8,5.769179999999999
2886.0,3.7,3.5301285238095232
2886.0,3.67,3.776455258089131
2886.0,2.7,3.109514513264515
2886.5,5.8,5.295650000000007
2886.5,3.4,3.6943360277777786
