Depth,RELPOS_real,RELPOS_pre
2776.5,0.935,0.9006600000000007
2776.5,0.05,0.1973100000000002
2776.5,0.25,0.4720500000000001
2777.0,1.0,0.8596500000000001
2777.0,0.222,0.4106800000000003
2777.0,0.919,0.9036299999999988
2777.5,0.19399999999999998,0.36632999999999993
2777.5,0.903,0.8917100000000008
2777.5,0.9840000000000001,0.79795
2778.0,0.16699999999999998,0.3339700000000006
2778.0,0.887,0.8841800000000002
2778.0,0.968,0.8806800000000012
2778.5,0.139,0.2841199999999997
2778.5,0.871,0.8744499999999992
2778.5,0.9520000000000001,0.9139599999999999
2779.0,0.935,0.8802100000000008
2779.0,0.855,0.85745
2779.0,0.111,0.16651000000000024
2779.5,0.919,0.7515399999999995
2779.5,0.8390000000000001,0.8408199999999992
2779.5,0.083,0.15636000000000017
2780.0,0.823,0.7468799999999993
2780.0,0.055999999999999994,0.07023
2780.0,0.903,0.7624500000000002
2780.5,0.027999999999999997,0.06945999999999997
2780.5,0.8059999999999999,0.7000399999999994
2780.5,0.887,0.8286600000000003
2781.0,0.79,0.7230200000000001
2781.0,0.871,0.80336
2781.0,0.01,0.5167585714285716
2781.5,0.774,0.7322200000000003
2781.5,1.0,0.5167585714285716
2781.5,0.855,0.6002899999999991
2782.0,0.982,0.7629399999999995
2782.0,0.758,0.6538100000000007
2782.0,0.8390000000000001,0.6963899999999994
2782.5,0.965,0.7832700000000014
2782.5,0.823,0.7358099999999996
2782.5,0.742,0.7647599999999997
2783.0,0.726,0.7285499999999995
2783.0,0.9470000000000001,0.804000000000001
2783.5,0.93,0.8302700000000006
2783.5,0.71,0.6828500000000003
2784.0,0.912,0.6920099999999997
2784.0,0.6940000000000001,0.6224900000000008
2784.5,0.895,0.7691100000000003
2784.5,0.677,0.6267799999999997
2785.0,0.877,0.7368800000000003
2785.0,0.6609999999999999,0.6168900000000005
2785.5,0.645,0.6116700000000007
2785.5,0.86,0.7927399999999999
2786.0,0.629,0.6017399999999995
2786.0,0.8420000000000001,0.8018899999999997
2786.5,0.825,0.7120000000000011
2786.5,0.613,0.6126799999999998
2787.0,0.807,0.7359300000000009
2787.0,0.597,0.5926900000000008
2787.5,0.789,0.7970800000000006
2787.5,0.581,0.5681200000000007
2788.0,0.565,0.5613199999999995
2788.0,0.645,0.5640400000000007
2788.0,0.772,0.6496099999999995
2788.5,0.5479999999999999,0.5379200000000002
2788.5,0.754,0.6612999999999996
2789.0,0.532,0.5288099999999991
2789.0,0.737,0.64792
2789.5,0.516,0.5199899999999996
2789.5,0.7190000000000001,0.5741200000000006
2790.0,0.7020000000000001,0.5508399999999999
2790.0,0.5,0.4766499999999999
2790.5,0.684,0.6872599999999993
2790.5,0.484,0.5143100000000005
2791.0,0.667,0.6772100000000006
2791.0,0.46799999999999997,0.4794400000000005
2791.5,0.649,0.6461600000000004
2791.5,0.452,0.45243999999999995
2792.0,0.632,0.6357099999999994
2792.0,0.435,0.43258
2792.5,0.419,0.41167999999999966
2792.5,0.614,0.6080599999999993
2793.0,0.596,0.5728799999999991
2793.0,1.0,0.9635700000000004
2793.0,0.40299999999999997,0.3698299999999995
2793.5,0.387,0.36491000000000007
2793.5,0.579,0.5277100000000002
2793.5,0.46799999999999997,0.5824800000000007
2793.5,0.9790000000000001,0.9440899999999993
2794.0,0.561,0.50161
2794.0,0.452,0.49656
2794.0,0.9570000000000001,0.9319499999999991
2794.0,0.371,0.36486999999999997
2794.5,0.544,0.5025599999999995
2794.5,0.435,0.4071400000000001
2794.5,0.355,0.3518099999999999
2794.5,0.9359999999999999,0.9392300000000006
2795.0,0.526,0.46879000000000076
2795.0,0.915,0.896600000000001
2795.0,0.419,0.4138699999999995
2795.0,0.33899999999999997,0.3683199999999996
2795.5,0.40299999999999997,0.4388599999999995
2795.5,0.509,0.47459000000000023
2795.5,0.894,0.8786400000000008
2795.5,0.32299999999999995,0.3263300000000002
2796.0,0.491,0.3799099999999999
2796.0,0.387,0.4025200000000003
2796.0,0.306,0.31091000000000013
2796.0,0.872,0.8461399999999997
2796.5,0.371,0.46891000000000055
2796.5,0.474,0.4299299999999993
2796.5,0.29,0.33828999999999965
2796.5,0.83,0.7996799999999991
2797.0,0.355,0.39307999999999965
2797.0,0.27399999999999997,0.2869300000000001
2797.0,0.456,0.46900000000000075
2797.0,0.809,0.805949999999999
2797.5,0.258,0.2919699999999996
2797.5,0.439,0.5241199999999999
2797.5,0.787,0.76795
2797.5,0.33899999999999997,0.36113999999999946
2798.0,0.7659999999999999,0.7685299999999998
2798.0,0.386,0.5092
2798.0,0.32299999999999995,0.3738100000000001
2798.0,0.242,0.2792000000000002
2798.5,0.306,0.4574099999999995
2798.5,0.226,0.30147999999999997
2798.5,0.745,0.7655399999999999
2798.5,0.368,0.47268000000000016
2799.0,0.29,0.35749999999999965
2799.0,0.21,0.27034000000000047
2799.0,0.723,0.6615099999999995
2799.0,0.35100000000000003,0.47856999999999983
2799.5,0.19399999999999998,0.23721
2799.5,0.33299999999999996,0.37906999999999935
2799.5,0.7020000000000001,0.5979199999999996
2799.5,0.27399999999999997,0.3626100000000003
2800.0,0.177,0.22398999999999977
2800.0,0.258,0.35576
2800.0,0.6809999999999999,0.620359999999999
2800.0,0.316,0.3647799999999998
2800.5,0.298,0.39812999999999965
2800.5,0.242,0.4267699999999997
2800.5,0.638,0.5738399999999998
2800.5,0.161,0.23246000000000022
2801.0,0.281,0.4095799999999995
2801.0,0.145,0.2271399999999998
2801.0,0.226,0.37558999999999976
2801.0,0.617,0.5727599999999995
2801.5,0.21,0.23327000000000045
2801.5,0.596,0.5686299999999989
2801.5,0.263,0.36871000000000015
2801.5,0.129,0.20414
2802.0,0.574,0.5617299999999998
2802.0,0.113,0.2696399999999998
2802.0,0.19399999999999998,0.23536999999999997
2802.0,0.24600000000000002,0.3098699999999998
2802.5,0.09699999999999999,0.1476099999999999
2802.5,0.5529999999999999,0.5797299999999995
2802.5,0.228,0.31614000000000037
2802.5,0.177,0.1916699999999998
2803.0,0.532,0.5297199999999996
2803.0,0.081,0.18998999999999996
2803.0,0.161,0.2614500000000003
2803.0,0.21100000000000002,0.3108299999999997
2803.5,0.193,0.2642300000000002
2803.5,0.145,0.21379999999999974
2803.5,0.511,0.5355600000000007
2803.5,0.065,0.16892999999999986
2804.0,0.129,0.22115000000000007
2804.0,0.175,0.18780000000000033
2804.0,0.489,0.4789799999999998
2804.0,0.048,0.14739999999999998
2804.5,0.158,0.2841100000000005
2804.5,0.032,0.09392000000000003
2804.5,0.113,0.2036199999999999
2804.5,0.46799999999999997,0.4581500000000003
2805.0,0.016,0.17077999999999988
2805.0,0.09699999999999999,0.16534999999999994
2805.0,0.447,0.46141000000000043
2805.0,0.14,0.23613000000000028
2805.5,0.01,0.5756021428571431
2805.5,0.081,0.1952399999999999
2805.5,0.40399999999999997,0.4053100000000004
2805.5,0.12300000000000001,0.14209999999999995
2806.0,1.0,0.5756021428571431
2806.0,0.38299999999999995,0.36548999999999987
2806.0,0.105,0.14436000000000027
2806.5,0.36200000000000004,0.3601899999999996
2806.5,0.08800000000000001,0.1700599999999997
2807.0,0.34,0.3753500000000002
2807.0,0.953,0.8305000000000011
2807.0,0.07,0.2127300000000001
2807.5,0.053,0.1933200000000002
2807.5,0.319,0.2728699999999999
2807.5,0.93,0.841060000000001
2808.0,0.035,0.2440000000000001
2808.0,0.298,0.2636099999999997
2808.0,1.0,0.8790800000000002
2808.0,0.907,0.7351499999999993
2808.5,0.884,0.8160800000000001
2808.5,0.985,0.75383
2808.5,0.27699999999999997,0.4118300000000003
2808.5,0.018000000000000002,0.20153000000000032
2809.0,0.86,0.8291699999999999
2809.0,0.971,0.89121
2809.0,0.255,0.3694500000000002
2809.5,0.8370000000000001,0.7945500000000013
2809.5,0.956,0.8879000000000015
2809.5,0.23399999999999999,0.27633000000000024
2810.0,0.213,0.3193800000000001
2810.0,0.8140000000000001,0.7084699999999998
2810.0,0.941,0.8936900000000008
2810.5,0.7909999999999999,0.6636699999999991
2810.5,0.956,0.8308500000000012
2810.5,0.9259999999999999,0.905030000000001
2810.5,0.17,0.2774200000000004
2811.0,0.149,0.3004800000000001
2811.0,0.941,0.8429100000000013
2811.0,0.912,0.8730900000000007
2811.0,0.767,0.6068000000000006
2811.5,0.7440000000000001,0.5900299999999998
2811.5,0.128,0.19992000000000013
2811.5,0.9259999999999999,0.8850200000000008
2811.5,0.897,0.8356600000000002
2812.0,0.721,0.5462599999999992
2812.0,0.106,0.14924999999999997
2812.0,0.912,0.9093200000000016
2812.0,0.882,0.8330200000000005
2812.5,0.085,0.20891000000000037
2812.5,0.897,0.8538600000000005
2812.5,0.868,0.8040199999999996
2812.5,0.698,0.5784900000000003
2813.0,0.882,0.8612400000000007
2813.0,0.674,0.5427999999999998
2813.0,0.064,0.17534
2813.0,0.853,0.8061099999999999
2813.5,0.043,0.25640999999999986
2813.5,0.6509999999999999,0.5604100000000009
2813.5,0.868,0.8324499999999995
2813.5,0.838,0.8059799999999995
2814.0,0.853,0.8170399999999998
2814.0,0.628,0.5850100000000001
2814.0,0.021,0.2056800000000003
2814.0,0.8240000000000001,0.7726799999999996
2814.5,0.838,0.8244300000000001
2814.5,0.809,0.8316099999999989
2814.5,0.605,0.5551599999999991
2814.5,1.0,0.92865
2815.0,0.581,0.5625500000000005
2815.0,0.981,0.8388499999999998
2815.0,0.794,0.828289999999999
2815.0,0.8240000000000001,0.8060199999999995
2815.5,0.809,0.8205199999999989
2815.5,0.963,0.865779999999999
2815.5,0.5579999999999999,0.5439299999999997
2815.5,0.779,0.7561300000000003
2816.0,0.765,0.7906800000000004
2816.0,0.535,0.5430999999999991
2816.0,0.794,0.7328399999999992
2816.0,0.9440000000000001,0.7413800000000009
2816.5,0.512,0.5860700000000001
2816.5,0.75,0.6802300000000002
2816.5,0.9259999999999999,0.7954000000000004
2816.5,0.779,0.6452100000000007
2817.0,0.765,0.7445100000000003
2817.0,0.488,0.4858199999999997
2817.0,0.907,0.8268999999999989
2817.0,0.735,0.6987399999999995
2817.5,0.465,0.4786600000000006
2817.5,0.721,0.7010999999999992
2817.5,0.889,0.8133700000000001
2817.5,0.75,0.7001999999999999
2818.0,0.442,0.4647900000000002
2818.0,0.706,0.6403700000000007
2818.0,0.87,0.7473799999999997
2818.0,0.735,0.6480899999999995
2818.5,0.852,0.7587599999999993
2818.5,0.721,0.6703499999999991
2818.5,0.691,0.5897900000000007
2818.5,0.419,0.4044199999999997
2819.0,0.706,0.6747400000000006
2819.0,0.6759999999999999,0.5745700000000001
2819.0,0.833,0.7056799999999994
2819.0,0.395,0.37886000000000025
2819.5,0.662,0.5937099999999996
2819.5,0.349,0.33254
2819.5,0.7959999999999999,0.7924600000000006
2819.5,0.691,0.6579800000000009
2820.0,0.6759999999999999,0.6242200000000004
2820.0,0.647,0.5797499999999995
2820.0,0.778,0.6890999999999999
2820.0,0.326,0.4045200000000003
2820.5,0.662,0.6455399999999999
2820.5,0.759,0.5994400000000002
2820.5,0.632,0.5849499999999996
2820.5,0.302,0.4195299999999999
2821.0,0.647,0.6396799999999994
2821.0,0.741,0.6655999999999999
2821.0,0.618,0.6100400000000004
2821.0,0.27899999999999997,0.3172000000000001
2821.5,0.632,0.6339899999999995
2821.5,0.603,0.5810100000000008
2821.5,0.256,0.33352000000000026
2821.5,0.722,0.5842400000000006
2822.0,0.7040000000000001,0.7294699999999996
2822.0,0.618,0.6166400000000004
2822.0,0.233,0.2744400000000001
2822.0,0.588,0.5602800000000003
2822.5,0.685,0.7364200000000003
2822.5,0.603,0.6111200000000008
2822.5,0.209,0.2990799999999998
2822.5,0.574,0.5605399999999994
2823.0,0.667,0.6132600000000007
2823.0,0.18600000000000003,0.26303999999999994
2823.0,0.5589999999999999,0.5502499999999992
2823.0,0.588,0.5879500000000004
2823.5,0.648,0.613230000000001
2823.5,0.544,0.538849999999999
2823.5,0.574,0.5709699999999998
2823.5,0.163,0.21768000000000004
2824.0,0.5589999999999999,0.5384099999999996
2824.0,0.14,0.2035400000000001
2824.0,0.63,0.6281000000000009
2824.0,0.529,0.5286000000000008
2824.5,0.11599999999999999,0.21950999999999982
2824.5,0.544,0.5038699999999994
2824.5,0.515,0.5117600000000002
2824.5,0.611,0.6440199999999993
2825.0,0.529,0.5092700000000007
2825.0,0.5,0.5023000000000001
2825.0,0.574,0.6175900000000001
2825.0,0.09300000000000001,0.25044
2825.5,0.485,0.48089999999999977
2825.5,0.515,0.5231200000000004
2825.5,0.556,0.5864299999999996
2825.5,0.07,0.20443000000000017
2826.0,1.0,0.8924499999999999
2826.0,0.5,0.56184
2826.0,0.047,0.19432000000000027
2826.0,0.537,0.5537799999999997
2826.0,0.47100000000000003,0.42737999999999965
2826.5,0.456,0.4224900000000003
2826.5,0.485,0.5538299999999995
2826.5,1.0,0.8025899999999997
2826.5,0.977,0.9332100000000004
2826.5,0.519,0.5144899999999992
2827.0,0.98,0.8631099999999996
2827.0,0.5,0.43467000000000006
2827.0,0.47100000000000003,0.48428999999999917
2827.0,0.953,0.9411000000000014
2827.0,0.441,0.42838000000000015
2827.5,0.456,0.5345300000000006
2827.5,0.9590000000000001,0.756720000000001
2827.5,0.93,0.8118200000000009
2827.5,0.426,0.39382999999999974
2827.5,0.48100000000000004,0.47670000000000085
2828.0,0.46299999999999997,0.44587000000000043
2828.0,0.9390000000000001,0.7568099999999995
2828.0,0.907,0.7770999999999992
2828.0,0.441,0.4456000000000002
2828.0,0.41200000000000003,0.4084099999999998
2828.5,0.397,0.4351499999999993
2828.5,0.9179999999999999,0.8114400000000002
2828.5,0.444,0.45411000000000035
2828.5,0.884,0.8204400000000003
2828.5,0.426,0.44446000000000013
2829.0,0.898,0.8473800000000001
2829.0,0.86,0.8542300000000002
2829.0,0.426,0.46144000000000013
2829.0,0.382,0.4252499999999997
2829.0,0.41200000000000003,0.4007799999999997
2829.5,0.40700000000000003,0.46189999999999953
2829.5,0.878,0.7744700000000002
2829.5,0.368,0.42341000000000006
2829.5,0.8370000000000001,0.8392800000000011
2829.5,0.397,0.4022799999999995
2830.0,0.37,0.4211799999999999
2830.0,0.857,0.7815199999999999
2830.0,0.8140000000000001,0.7939399999999995
2830.0,0.382,0.39397000000000004
2830.0,0.353,0.42822000000000054
2830.5,0.368,0.43143000000000015
2830.5,0.8370000000000001,0.7447400000000011
2830.5,0.35200000000000004,0.4187199999999995
2830.5,0.7909999999999999,0.7250499999999992
2830.5,0.33799999999999997,0.41656000000000015
2831.0,0.324,0.4327899999999999
2831.0,0.353,0.39921000000000056
2831.0,0.816,0.7451600000000006
2831.0,0.767,0.7192700000000005
2831.0,0.33299999999999996,0.46701999999999927
2831.5,0.7959999999999999,0.6114799999999996
2831.5,0.309,0.3748699999999998
2831.5,0.7440000000000001,0.64823
2831.5,0.33799999999999997,0.36701000000000034
2831.5,0.315,0.4451199999999998
2832.0,0.29600000000000004,0.43982999999999967
2832.0,0.294,0.42167999999999983
2832.0,0.7759999999999999,0.6993600000000008
2832.0,0.721,0.6373699999999991
2832.0,0.324,0.3940000000000001
2832.5,0.27899999999999997,0.36096000000000017
2832.5,0.698,0.7079199999999999
2832.5,0.278,0.3974099999999997
2832.5,0.309,0.38838999999999985
2832.5,0.755,0.6578800000000006
2833.0,0.735,0.7393699999999996
2833.0,0.294,0.3371800000000002
2833.0,0.674,0.6859600000000001
2833.0,0.265,0.2656100000000002
2833.0,0.259,0.32573000000000013
2833.5,0.6509999999999999,0.6510600000000007
2833.5,0.27899999999999997,0.3377200000000002
2833.5,0.25,0.28698000000000007
2833.5,0.24100000000000002,0.3777299999999999
2833.5,0.7140000000000001,0.7398599999999993
2834.0,0.6940000000000001,0.6801200000000008
2834.0,0.235,0.31131999999999993
2834.0,0.222,0.33950000000000025
2834.0,0.628,0.5848
2834.0,0.265,0.3661800000000002
2834.5,0.204,0.3481100000000003
2834.5,0.605,0.5452299999999992
2834.5,0.25,0.29085
2834.5,0.6729999999999999,0.6390400000000005
2835.0,0.235,0.26598999999999984
2835.0,0.653,0.5834799999999997
2835.0,0.581,0.5453900000000007
2835.0,0.185,0.3048199999999996
2835.5,0.633,0.5595300000000005
2835.5,0.5579999999999999,0.5394999999999999
2835.5,0.16699999999999998,0.3387100000000004
2835.5,0.221,0.31677000000000005
2836.0,0.20600000000000002,0.3127199999999999
2836.0,0.612,0.5958700000000001
2836.0,0.535,0.5218399999999992
2836.0,0.14800000000000002,0.30103999999999975
2836.5,0.13,0.2400199999999998
2836.5,0.512,0.5153000000000002
2836.5,0.5920000000000001,0.5809499999999995
2836.5,0.191,0.3824099999999998
2837.0,0.111,0.26772000000000024
2837.0,0.488,0.5336799999999999
2837.0,0.5710000000000001,0.52199
2837.0,0.147,0.2225799999999999
2837.0,0.17600000000000002,0.30879999999999974
2837.5,0.09300000000000001,0.2334999999999999
2837.5,0.132,0.27374000000000015
2837.5,0.465,0.49686000000000063
2837.5,0.551,0.4927800000000002
2837.5,0.162,0.18821000000000004
2838.0,0.147,0.21478999999999995
2838.0,0.07400000000000001,0.2573800000000004
2838.0,0.11800000000000001,0.2375599999999998
2838.0,0.531,0.4719799999999995
2838.0,0.442,0.50031
2838.5,0.51,0.5065999999999998
2838.5,0.10300000000000001,0.26271000000000033
2838.5,0.055999999999999994,0.14625999999999975
2838.5,0.419,0.4458599999999997
2838.5,0.132,0.20376000000000008
2839.0,0.49,0.4758500000000003
2839.0,0.11800000000000001,0.12810000000000016
2839.0,0.395,0.4016400000000003
2839.0,0.037000000000000005,0.1230300000000001
2839.0,0.08800000000000001,0.20847000000000004
2839.5,0.019,0.19980999999999993
2839.5,0.469,0.4894700000000005
2839.5,0.07400000000000001,0.20930000000000024
2839.5,0.10300000000000001,0.27216000000000035
2839.5,0.37200000000000005,0.4192199999999999
2840.0,0.449,0.49281999999999987
2840.0,0.07400000000000001,0.2449000000000003
2840.0,0.059000000000000004,0.24627000000000016
2840.0,0.349,0.4070799999999996
2840.0,1.0,0.8373300000000001
2840.5,0.044000000000000004,0.30027000000000026
2840.5,0.326,0.4393000000000002
2840.5,0.9740000000000001,0.8336899999999998
2840.5,0.059000000000000004,0.11449999999999987
2840.5,0.429,0.5639200000000005
2841.0,0.9490000000000001,0.8197399999999998
2841.0,0.028999999999999998,0.28351000000000004
2841.0,0.044000000000000004,0.26847000000000026
2841.0,0.408,0.46044000000000046
2841.0,0.302,0.34416999999999986
2841.5,0.015,0.2633400000000003
2841.5,0.028999999999999998,0.16313000000000002
2841.5,0.9229999999999999,0.6801400000000001
2841.5,0.38799999999999996,0.3976300000000003
2841.5,0.27899999999999997,0.4139700000000005
2842.0,0.897,0.7170399999999997
2842.0,0.015,0.1765900000000002
2842.0,0.256,0.37756000000000006
2842.0,0.36700000000000005,0.37580000000000013
2842.5,0.872,0.75314
2842.5,0.233,0.2876000000000002
2842.5,0.34700000000000003,0.41358000000000017
2843.0,0.209,0.2837599999999998
2843.0,0.846,0.7542899999999995
2843.0,0.645,0.5970200000000007
2843.0,0.327,0.3531400000000003
2843.5,0.632,0.6001199999999997
2843.5,0.821,0.7817399999999995
2843.5,0.18600000000000003,0.2402399999999999
2843.5,0.306,0.38709000000000005
2844.0,0.28600000000000003,0.3706400000000005
2844.0,0.795,0.7197200000000005
2844.0,0.163,0.1958800000000002
2844.5,0.769,0.7446099999999999
2844.5,0.265,0.3687400000000002
2844.5,0.14,0.20394000000000015
2845.0,0.7440000000000001,0.6903399999999997
2845.0,0.245,0.3566499999999999
2845.0,0.11599999999999999,0.2628799999999998
2845.5,0.22399999999999998,0.34272999999999987
2845.5,0.09300000000000001,0.21558
2845.5,0.718,0.6538800000000009
2846.0,0.204,0.37064000000000036
2846.0,0.07,0.22746000000000013
2846.0,0.6920000000000001,0.6626700000000001
2846.5,0.047,0.21202000000000024
2846.5,0.667,0.5890800000000006
2846.5,0.184,0.25761000000000017
2847.0,0.6409999999999999,0.538389999999999
2847.0,0.163,0.24412000000000014
2847.0,0.023,0.14437999999999987
2847.5,0.615,0.5216700000000003
2847.5,0.14300000000000002,0.24168000000000028
2847.5,1.0,0.8075
2848.0,0.59,0.49714000000000064
2848.0,0.122,0.21367999999999998
2848.0,0.988,0.7727299999999998
2848.5,0.564,0.5563999999999998
2848.5,0.102,0.1619700000000002
2848.5,0.976,0.8978099999999997
2849.0,0.08199999999999999,0.18507000000000026
2849.0,0.963,0.933449999999999
2849.0,0.5379999999999999,0.565539999999999
2849.5,0.061,0.17164000000000001
2849.5,0.951,0.9394599999999989
2849.5,0.513,0.56314
2850.0,0.48700000000000004,0.43143
2850.0,0.9390000000000001,0.91696
2850.0,0.040999999999999995,0.18695000000000023
2850.5,0.462,0.3974200000000004
2850.5,0.927,0.9152300000000014
2850.5,0.02,0.20880999999999975
2851.0,0.915,0.9130200000000012
2851.0,0.436,0.37131000000000003
2851.5,0.902,0.8906800000000004
2851.5,0.41,0.3587299999999997
2852.0,0.385,0.35088000000000025
2852.0,0.89,0.8532
2852.5,0.769,0.6613399999999995
2852.5,0.878,0.8417300000000002
2852.5,0.359,0.35418000000000055
2853.0,0.6920000000000001,0.67537
2853.0,0.866,0.7996799999999997
2853.0,0.33299999999999996,0.3156399999999997
2853.5,0.8540000000000001,0.6851799999999997
2853.5,1.0,0.81343
2853.5,0.615,0.5724200000000002
2853.5,0.308,0.29061999999999993
2854.0,0.841,0.7220199999999999
2854.0,0.282,0.29057999999999995
2854.0,0.977,0.86568
2854.0,0.5379999999999999,0.5212799999999991
2854.5,0.8290000000000001,0.7116999999999998
2854.5,0.462,0.5274900000000009
2854.5,0.256,0.26218000000000014
2854.5,0.955,0.8332999999999992
2855.0,0.385,0.4605600000000002
2855.0,0.932,0.8527700000000005
2855.0,0.231,0.3068800000000003
2855.0,0.8170000000000001,0.8093799999999993
2855.5,0.308,0.47068
2855.5,0.205,0.2229099999999997
2855.5,0.805,0.8428000000000011
2855.5,0.909,0.8578200000000009
2856.0,0.8859999999999999,0.7951800000000001
2856.0,0.179,0.26218999999999965
2856.0,0.7929999999999999,0.5810599999999995
2856.0,0.231,0.35883000000000054
2856.5,0.8640000000000001,0.7594399999999999
2856.5,0.154,0.33825000000000005
2856.5,0.154,0.23335999999999987
2856.5,0.78,0.6895500000000004
2857.0,0.768,0.6520400000000004
2857.0,0.128,0.2524400000000001
2857.0,0.841,0.7796199999999994
2857.0,0.077,0.2572300000000005
2857.5,0.10300000000000001,0.2614900000000003
2857.5,0.818,0.7141599999999996
2857.5,1.0,0.87505
2857.5,0.7559999999999999,0.63746
2858.0,0.077,0.2638700000000004
2858.0,0.7440000000000001,0.615075
2858.0,0.971,0.8724299999999997
2858.0,0.795,0.6880300000000007
2858.5,0.732,0.5963899999999999
2858.5,0.051,0.17181000000000002
2858.5,0.773,0.7340800000000004
2859.0,1.0,0.8412599999999999
2859.0,0.912,0.7624900000000003
2859.0,0.72,0.5623699999999995
2859.0,0.75,0.6289000000000001
2859.5,0.9440000000000001,0.7820200000000009
2859.5,0.7070000000000001,0.6070900000000004
2859.5,0.727,0.6924799999999993
2859.5,0.882,0.6692599999999996
2860.0,0.889,0.8437500000000001
2860.0,0.705,0.6245199999999992
2860.0,0.695,0.5744500000000002
2860.0,0.853,0.7462000000000002
2860.5,0.8240000000000001,0.7844799999999994
2860.5,0.833,0.8151399999999991
2860.5,0.6829999999999999,0.5379400000000001
2860.5,0.682,0.6533100000000007
2861.0,0.659,0.6418799999999996
2861.0,0.778,0.79146
2861.0,0.794,0.7377799999999989
2861.0,0.6709999999999999,0.6133399999999998
2861.5,0.722,0.70276
2861.5,0.659,0.5639799999999996
2861.5,0.765,0.5990300000000004
2861.5,0.636,0.5901600000000006
2862.0,0.667,0.6776500000000009
2862.0,0.735,0.7125099999999998
2862.0,0.614,0.5986999999999995
2862.0,0.6459999999999999,0.6652700000000001
2862.5,0.591,0.5217600000000006
2862.5,0.634,0.6178400000000003
2862.5,0.706,0.694430000000001
2862.5,0.611,0.6256399999999993
2863.0,0.556,0.5614299999999998
2863.0,0.6759999999999999,0.6651900000000005
2863.0,0.622,0.5715499999999999
2863.0,0.568,0.4840399999999999
2863.5,0.5,0.5578300000000002
2863.5,0.545,0.48904000000000086
2863.5,0.647,0.6400699999999994
2863.5,0.61,0.5696699999999996
2864.0,0.444,0.5829400000000008
2864.0,0.618,0.6219200000000005
2864.0,0.523,0.4524100000000006
2864.0,0.598,0.5694299999999994
2864.5,0.585,0.5565500000000005
2864.5,0.588,0.5395700000000003
2864.5,0.5,0.39431999999999995
2864.5,0.389,0.41196
2865.0,0.573,0.6156700000000002
2865.0,0.5589999999999999,0.4901799999999997
2865.0,0.33299999999999996,0.29202999999999973
2865.0,0.47700000000000004,0.4543799999999996
2865.5,0.455,0.4099299999999994
2865.5,0.278,0.3038299999999998
2865.5,0.529,0.4967800000000008
2865.5,0.561,0.60226
2866.0,0.5489999999999999,0.5616599999999997
2866.0,0.222,0.23798000000000027
2866.0,0.43200000000000005,0.4823400000000004
2866.0,0.5,0.4868000000000001
2866.5,0.16699999999999998,0.2072000000000002
2866.5,0.409,0.4160499999999996
2866.5,0.537,0.5631699999999998
2866.5,0.47100000000000003,0.5744399999999991
2867.0,0.111,0.20337000000000016
2867.0,0.524,0.5381300000000003
2867.0,0.386,0.39658000000000015
2867.0,0.441,0.4181500000000002
2867.5,0.055999999999999994,0.16383999999999968
2867.5,0.512,0.5544700000000002
2867.5,0.41200000000000003,0.48435999999999974
2867.5,0.364,0.35340000000000005
2868.0,0.5,0.52209
2868.0,0.382,0.39189000000000024
2868.0,1.0,0.8175900000000003
2868.0,0.341,0.31458000000000014
2868.5,0.353,0.5135100000000004
2868.5,0.318,0.3235600000000003
2868.5,0.9640000000000001,0.7673399999999997
2868.5,0.488,0.5093499999999997
2869.0,0.324,0.3390300000000002
2869.0,0.47600000000000003,0.49900999999999973
2869.0,0.295,0.2969700000000005
2869.0,0.929,0.7860900000000004
2869.5,0.46299999999999997,0.4746800000000003
2869.5,0.294,0.2914700000000001
2869.5,0.273,0.3507099999999999
2869.5,0.893,0.6901200000000006
2870.0,0.25,0.31098000000000003
2870.0,0.857,0.8150499999999995
2870.0,0.17600000000000002,0.28282999999999975
2870.0,0.451,0.43365000000000026
2870.5,0.439,0.41342000000000007
2870.5,0.22699999999999998,0.2945900000000002
2870.5,0.821,0.8198299999999997
2870.5,0.147,0.3474899999999995
2871.0,0.7859999999999999,0.6366100000000007
2871.0,0.11800000000000001,0.24215999999999968
2871.0,0.42700000000000005,0.4040899999999997
2871.0,0.205,0.25835999999999953
2871.5,0.182,0.3383099999999997
2871.5,0.08800000000000001,0.2106699999999998
2871.5,0.415,0.43203999999999965
2871.5,0.75,0.62501
2872.0,0.7140000000000001,0.6688899999999992
2872.0,0.059000000000000004,0.2613600000000002
2872.0,0.159,0.20518999999999996
2872.0,0.402,0.4319800000000004
2872.5,0.679,0.6368700000000003
2872.5,0.028999999999999998,0.17147999999999997
2872.5,0.136,0.18422999999999978
2872.5,0.39,0.4628200000000002
2873.0,0.114,0.17524000000000023
2873.0,0.37799999999999995,0.48472000000000004
2873.0,0.643,0.5791600000000003
2873.0,1.0,0.9115300000000002
2873.5,0.366,0.46491999999999967
2873.5,0.857,0.7840399999999998
2873.5,0.091,0.1442299999999999
2873.5,0.607,0.5857099999999995
2874.0,0.7140000000000001,0.6443999999999996
2874.0,0.068,0.16367999999999994
2874.0,0.354,0.4430799999999994
2874.0,0.5710000000000001,0.5182299999999999
2874.5,0.045,0.16983
2874.5,0.536,0.5292400000000006
2874.5,0.5710000000000001,0.5023599999999998
2874.5,0.341,0.4021300000000004
2875.0,0.429,0.3740100000000001
2875.0,0.32899999999999996,0.3594100000000003
2875.0,0.5,0.53588
2875.0,0.023,0.1687799999999999
